Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S225317 283.6468 127.7857 1.338e-21 2.7310000000000002e-21 8.456e-21 0.0 86.77 0.0
S225318 283.6911 127.7781 4.822e-22 1.094e-21 4.268e-21 0.0 87.42 0.0
S225319 283.6606 127.7574 1.5090000000000003e-20 2.402e-20 4.541e-20 0.0 88.68 0.0
S225320 283.6525 127.8124 3.772e-18 3.946e-18 3.138e-18 0.0 86.05 0.0
S225321 283.6551 127.7874 7.531e-18 7.255e-18 4.685e-18 0.0 86.41 0.0
S225322 283.6165 127.7264 1.009e-18 1.122e-18 1.054e-18 0.0 88.45 0.0
S225323 283.6623 127.7649 4.4130000000000005e-20 6.847000000000001e-20 1.214e-19 0.0 88.75 0.0
S225324 283.6397 127.7841 1.226e-17 1.081e-17 5.861e-18 0.0 87.07 0.0
S225325 283.7027 127.7715 2.413e-22 5.58e-22 2.282e-21 0.0 87.5 0.0
S225326 283.662 127.7775 3.069e-25 1.385e-24 2.311e-23 0.0 87.41 0.0
S225327 283.6504 127.7904 2.937e-23 7.422999999999999e-23 3.6409999999999996e-22 0.0 86.35 0.0
S225328 283.653 127.773 6.658e-18 6.347e-18 4.247e-18 0.0 88.07 0.0
S225329 283.6492 127.6986 8.942e-25 3.932e-24 6.173e-23 0.0 89.48 0.0
S225330 283.6652 127.8051 9.17e-25 3.786e-24 5.354e-23 0.0 85.69 0.0
S225331 283.6678 127.7796 4.332e-22 9.952e-22 4.055e-21 0.0 87.24 0.0
S225332 283.6432 127.7191 5.392e-22 1.218e-21 4.996e-21 0.0 89.36 0.0
S225333 283.6662 127.8112 1.273e-19 1.72e-19 2.234e-19 0.0 85.74 0.0
S225334 283.6613 127.7596 3.22e-23 8.272999999999999e-23 4.347e-22 0.0 88.51 0.0
S225335 283.6571 127.7631 1.337e-18 1.525e-18 1.492e-18 0.0 88.78 0.0
S225336 283.6794 127.8552 5.7869999999999995e-22 1.266e-21 4.7500000000000005e-21 0.0 85.6 0.0
S225337 283.64 127.729 9.361e-23 2.3709999999999996e-22 1.164e-21 0.0 88.9 0.0
