Time NormalisedFlux
0.0 1.1471638465219454
1.0 1.153736206582165
2.0 1.1800046697024789
3.0 1.172178608838756
4.0 1.1450176802858052
5.0 1.08338504337526
6.0 1.126601829699076
7.0 1.0958539325774852
8.0 1.0932272171478525
9.0 1.0917795465632603
10.0 1.0419815454905699
11.0 1.0354992008564057
12.0 1.0580726445171156
13.0 1.093818777539304
14.0 1.056457009794454
15.0 1.0162420251379332
16.0 0.9964885577563851
17.0 1.0309871936822956
18.0 0.9809893085573603
19.0 0.9718649079919449
20.0 0.9288020363756342
21.0 0.9944941721728181
22.0 0.9643664178939132
23.0 0.9250007472790107
24.0 0.9553170902760786
25.0 0.9041314664906555
26.0 0.8210837718328755
27.0 0.8473652540632707
28.0 0.8383265093420085
29.0 0.8708239338368438
30.0 0.8362579962823876
31.0 0.8656678972706342
32.0 0.8320672736557354
33.0 0.794626059322582
34.0 0.8564202174854117
35.0 0.8440116027565655
36.0 0.8617854849684643
37.0 0.836799434246054
38.0 0.7587012444870991
39.0 0.8388872373654053
40.0 0.852742362528731
41.0 0.8256948502430025
42.0 0.8059912957825124
43.0 0.8219188793135862
44.0 0.8525104569718407
45.0 0.789590051631779
46.0 0.8071411641248359
47.0 0.7313046133812673
48.0 0.7858954179440079
49.0 0.8654705675589032
50.0 0.8137300643057267
51.0 0.8284194122561961
52.0 0.8836449426200131
53.0 0.8291773451430189
54.0 0.8804876931092568
55.0 0.9089193366672533
56.0 0.9016838590858494
57.0 0.9026729408269182
58.0 0.8632410428667594
59.0 0.9300048194490506
60.0 0.9461447466106991
61.0 0.9117691107042221
62.0 0.9611258267097187
63.0 0.9714492940906787
64.0 1.000138480099297
65.0 0.9888036689785485
66.0 0.9869535114992087
67.0 1.0468631621054274
68.0 1.009130731496384
69.0 1.0143152237655677
70.0 1.0752650017640337
71.0 1.006979323533491
72.0 1.0683054431010865
73.0 1.0629031247260696
74.0 1.0934414712885794
75.0 1.0608238490407012
76.0 1.1200732143349534
77.0 1.1074898285634265
78.0 1.1344819853785086
79.0 1.1202770544733829
80.0 1.167409378106268
81.0 1.20064445984521
82.0 1.132466977056621
83.0 1.142239956585444
84.0 1.1915604559828017
85.0 1.169499913993035
86.0 1.22327431592641
87.0 1.1895838148043172
88.0 1.1508440999680845
89.0 1.1738989415625383
90.0 1.2310536638515097
91.0 1.162041463425687
92.0 1.1885382757591045
93.0 1.195380641590604
94.0 1.195911570154742
95.0 1.1910927333358945
96.0 1.2237569827783898
97.0 1.2134184447864766
98.0 1.1877874533988488
99.0 1.1643516542732062
100.0 1.152052930115486
101.0 1.1673430877967739
102.0 1.1647404331374662
103.0 1.1210740268760464
104.0 1.1141204691395417
105.0 1.1093595252539639
106.0 1.119918797232961
107.0 1.1273122768379487
108.0 1.072252599307996
109.0 1.0906658743578619
110.0 1.0432371739020017
111.0 1.092474368853422
112.0 1.0619598822378655
113.0 1.0412307640946554
114.0 1.037001278375028
115.0 0.9705640093465044
116.0 1.0134394701213967
117.0 1.0561394534703763
118.0 0.9822853282368696
119.0 1.0137815571307234
120.0 0.9540183754480389
