Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4115 102.3752 63.2124 8.432e-17 7.131e-17 2.295e-17 284.9859 756.9
DG4116 102.0965 62.9462 3.439e-17 2.861e-17 1.192e-17 101.2765 756.2
DG4117 101.9525 63.4028 3.289e-17 2.45e-17 1.202e-17 83.4242 754.07
DG4118 102.3178 63.0883 3.142e-17 2.483e-17 1.019e-17 78.4972 753.81
DG4119 102.5538 63.1838 2.466e-17 2.137e-17 8.769e-18 149.7102 757.15
DG4120 102.1933 63.4068 4.496e-17 3.163e-17 1.394e-17 104.8912 757.35
DG4121 101.9032 62.8822 4.658e-17 3.378e-17 1.402e-17 87.3167 754.37
DG4122 102.1924 63.1088 3.215e-17 2.496e-17 9.347e-18 71.7328 757.39
DG4123 102.446 62.8607 3.382e-17 2.951e-17 1.28e-17 78.787 756.1
DG4124 102.8387 62.9686 3.531e-17 3.021e-17 1.293e-17 78.5773 753.07
DG4125 102.7284 63.1531 3.262e-17 2.456e-17 1.171e-17 77.7711 754.73
DG4126 102.2358 63.1369 3.696e-17 2.95e-17 1.315e-17 93.6966 753.93
