Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3852 26.4049 46.6571 8.406e-17 6.065e-17 2.182e-17 202.0522 774.64
DG3853 26.6407 46.8246 2.652e-17 2.039e-17 9.503e-18 134.0046 772.13
DG3854 26.1847 47.0114 3.362e-17 2.592e-17 1.246e-17 78.7897 775.07
DG3855 26.566 47.078 2.836e-17 2.367e-17 1.156e-17 79.6596 773.9
DG3856 26.5337 46.8671 2.493e-17 1.994e-17 8.878e-18 142.8083 769.27
DG3857 25.9157 46.7902 2.209e-17 1.772e-17 7.487e-18 120.5244 771.47
DG3858 25.7486 46.7767 3.142e-17 2.447e-17 1.05e-17 79.0685 773.49
DG3859 27.1318 46.4453 3.282e-17 2.872e-17 1.238e-17 91.0823 773.65
DG3860 26.7697 46.7015 3.106e-17 2.405e-17 1.204e-17 92.4355 771.84
DG3861 26.7183 46.4672 3.029e-17 2.811e-17 1.275e-17 94.8806 771.66
DG3862 26.6125 46.5578 2.359e-17 1.65e-17 8.008e-18 123.7077 771.78
DG3863 26.6173 46.5849 4.424e-17 3.774e-17 1.309e-17 79.1075 770.93
DG3864 26.5586 46.1339 4.351e-17 3.745e-17 1.393e-17 103.7736 771.14
DG3865 26.7173 47.0605 2.94e-17 2.525e-17 1.198e-17 103.0179 772.99
DG3866 26.6555 46.6894 2.262e-17 1.713e-17 7.721e-18 90.5017 773.21
DG3867 27.1488 46.8081 3.221e-17 2.522e-17 1.102e-17 70.1641 774.89
DG3868 25.7726 46.3677 3.248e-17 2.673e-17 1.215e-17 102.6199 771.23
