Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1273 155.5528 54.5464 7.932e-18 6.7e-18 2.759e-18 43.6103 1412.38
DG1274 155.5857 54.5372 1.101e-17 8.942e-18 4.625e-18 44.0748 1412.99
DG1275 155.5684 54.3769 1.165e-17 9.043e-18 4.458e-18 46.0896 1412.87
DG1276 155.4813 54.4706 1.076e-17 8.262e-18 4.051e-18 43.9699 1412.5
DG3262 169.4903 67.3833 3.001e-17 2.157e-17 8.084e-18 157.3159 1447.31
DG3263 169.413 67.346 9.478e-18 8.263e-18 3.765e-18 44.6451 1441.61
DG3264 169.6019 67.4319 9.185e-18 7.779e-18 3.799e-18 43.7293 1450.97
DG3265 169.2885 67.1014 1.55e-17 1.222e-17 5.092e-18 38.2457 1449.57
DG3266 168.9942 67.2361 1.02e-17 8.554e-18 3.633e-18 43.9784 1444.61
DG3267 169.4425 67.5 6.812e-18 6.101e-18 2.648e-18 98.7031 1446.38
DG3268 169.8651 67.6616 1.063e-17 9.687e-18 4.01e-18 53.7838 1452.14
DG3269 169.354 67.4341 1.019e-17 9.354e-18 3.567e-18 54.944 1451.77
DG3270 169.6429 67.2707 7.886e-18 5.569e-18 2.604e-18 65.0456 1443.09
DG3271 169.3655 67.1114 6.745e-18 5.688e-18 2.73e-18 68.4374 1439.65
DG3272 169.3569 67.896 1.23e-17 9.426e-18 3.865e-18 43.6951 1443.18
DG3273 169.8465 66.9301 9.49e-18 8.302e-18 3.565e-18 46.9632 1446.73
DG3274 169.2609 67.6186 7.473e-18 6.963e-18 2.767e-18 72.318 1441.09
DG3275 169.4736 67.2898 6.793e-18 5.485e-18 2.647e-18 89.0557 1446.09
DG3276 169.5933 66.9941 1.115e-17 9.586e-18 4.546e-18 42.9943 1449.91
DG3277 169.9886 67.5276 1.182e-17 8.805e-18 3.931e-18 54.8942 1445.82
DG3278 169.6499 67.3097 7.135e-18 5.736e-18 2.676e-18 92.3888 1451.1
DG3279 169.1385 67.3384 7.143e-18 5.449e-18 2.701e-18 68.285 1449.7
DG3280 169.6778 66.9837 1.143e-17 9.19e-18 4.094e-18 51.1743 1446.58
DG3281 169.7207 67.3519 7.299e-18 5.571e-18 2.744e-18 51.0115 1446.91
DG3282 169.0336 67.377 9.434e-18 9e-18 3.916e-18 41.8325 1449.77
DG3283 169.8528 67.4395 1.096e-17 8.573e-18 4.342e-18 49.5695 1449.69
DG3284 169.586 67.6555 7.157e-18 5.981e-18 2.898e-18 46.7431 1450.85
DG3285 169.2956 67.3521 1.525e-17 1.172e-17 5.165e-18 45.4324 1444.2
DG3286 169.4439 66.9484 1.027e-17 8.317e-18 3.895e-18 41.6011 1451.17
DG3287 169.2505 66.9105 7.247e-18 5.869e-18 2.821e-18 52.0485 1445.01
DG3288 169.5604 66.9479 1.055e-17 9.375e-18 4.415e-18 46.6495 1449.65
DG3289 169.4288 67.1814 1.066e-17 8.704e-18 3.792e-18 40.1362 1445.18
DG3290 169.1165 67.1849 6.844e-18 5.792e-18 2.42e-18 57.9057 1449.03
DG3291 169.1608 67.5321 1.076e-17 9.777e-18 4.498e-18 41.058 1450.4
DG3292 169.6908 67.4731 1.151e-17 8.315e-18 4.71e-18 50.1996 1446.18
DG3293 169.2644 67.3382 1.179e-17 9.128e-18 4.108e-18 45.1001 1449.58
DG3294 170.0039 67.5739 1.112e-17 1.009e-17 4.422e-18 43.7274 1440.36
DG3295 169.2183 67.2913 9.43e-18 8.191e-18 3.52e-18 40.5078 1439.75
DG4199 162.8821 84.1565 6.905e-18 5.468e-18 2.602e-18 61.5969 1476.06
DG4200 162.8797 84.1843 9.198e-18 7.555e-18 3.259e-18 46.5793 1475.84
DG4201 162.813 84.135 1.029e-17 7.534e-18 3.698e-18 44.8522 1475.04
DG4202 162.8774 84.168 9.772e-18 7.939e-18 3.523e-18 39.4365 1476.0
DG4203 162.8202 84.0721 1.072e-17 9.426e-18 4.11e-18 38.6104 1475.74
