Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1176 77.6258 126.2816 2.378e-17 2.016e-17 8.946e-18 69.5003 974.96
DG1177 77.7788 126.2756 2.157e-17 1.755e-17 8.538e-18 64.9183 975.28
DG1178 77.7228 126.1291 1.732e-17 1.307e-17 6.074e-18 70.0569 974.91
DG3431 100.5777 136.7009 1.447e-17 1.129e-17 5.808e-18 178.9729 966.27
DG3432 100.4847 136.9259 2.296e-17 1.856e-17 8.08e-18 65.1748 964.93
DG3433 100.1941 136.6044 1.614e-17 1.217e-17 5.915e-18 73.4731 964.66
DG3434 100.3648 136.5532 2.241e-17 1.808e-17 8.536e-18 67.3649 965.58
DG3435 100.7612 136.6621 2.523e-17 1.968e-17 8.543e-18 84.7263 964.97
DG3436 100.4555 136.7105 2.141e-17 1.923e-17 8.376e-18 76.3671 964.44
DG3437 100.8614 136.6826 2.015e-17 1.908e-17 8.345e-18 67.5883 965.8
DG3438 100.6754 136.5377 2.123e-17 1.972e-17 8.171e-18 94.8255 965.56
DG3439 100.7099 136.599 2.316e-17 1.977e-17 7.537e-18 61.4606 967.09
