Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0496 89.4128 31.1933 9.831e-17 6.809e-17 2.644e-17 232.7259 775.43
DG0497 88.9629 31.5858 3.275e-17 2.818e-17 1.318e-17 108.9829 773.26
DG0498 90.2192 31.0978 3.453e-17 2.981e-17 1.254e-17 94.3532 775.88
DG0499 89.6841 30.996 3.361e-17 2.69e-17 1.247e-17 89.1401 773.99
DG0500 89.5988 30.989 3.443e-17 2.403e-17 1.266e-17 81.3426 775.75
DG0501 89.7889 31.0302 3.448e-17 3.067e-17 1.464e-17 108.8971 774.98
DG0502 89.7859 31.3749 3.579e-17 2.989e-17 1.245e-17 90.7874 773.03
DG0503 88.7171 30.7809 3.755e-17 2.672e-17 1.183e-17 90.8007 774.22
DG0504 89.7905 31.2516 4.527e-17 3.533e-17 1.571e-17 84.8445 772.75
DG0505 88.9942 31.3967 3.372e-17 2.992e-17 1.407e-17 95.1995 775.25
DG0506 89.8953 31.6309 3.226e-17 2.621e-17 1.157e-17 82.4964 774.09
DG0507 89.2976 31.416 3.196e-17 3.104e-17 1.379e-17 88.4389 774.99
DG0508 89.3701 30.7336 3.589e-17 2.894e-17 1.472e-17 89.9038 774.01
DG0509 90.1384 31.1343 2.365e-17 2.085e-17 8.906e-18 86.3873 772.75
DG0510 89.3579 30.8846 2.545e-17 2.11e-17 9.694e-18 142.9392 772.68
DG0511 90.3233 31.2625 3.784e-17 2.736e-17 1.199e-17 84.1895 774.67
DG0512 88.4259 31.1433 2.327e-17 1.937e-17 8.137e-18 107.1626 773.77
