Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0371 197.6372 136.6751 1.031e-15 8.323e-16 2.872e-16 768.7071 223.74
DG0372 198.0758 136.365 3.191e-16 2.549e-16 1.181e-16 734.6949 219.18
DG0373 197.8498 134.4068 5.096e-16 4.18e-16 1.718e-16 324.9986 220.99
DG0374 198.8343 136.0734 3.14e-16 2.324e-16 1.036e-16 636.9744 219.28
DG0375 197.4957 139.0504 4.418e-16 3.789e-16 1.533e-16 329.938 218.76
DG0376 198.2697 135.3366 2.906e-16 2.228e-16 9.611e-17 463.6754 220.01
DG0377 194.5415 137.9632 4.275e-16 3.481e-16 1.413e-16 300.6107 226.25
DG0378 194.9546 136.8673 5.038e-16 4.052e-16 1.724e-16 355.8085 221.56
DG0379 198.2962 134.8028 3.1e-16 2.378e-16 1.146e-16 464.331 219.07
DG0380 199.2244 135.7319 3.721e-16 2.984e-16 1.32e-16 311.0407 221.1
DG0381 196.617 137.9282 2.775e-16 2.399e-16 1.024e-16 513.6757 221.29
DG0382 195.6047 133.7333 4.062e-16 3.17e-16 1.411e-16 303.0848 220.36
DG0383 194.1096 136.3873 4.085e-16 3.626e-16 1.394e-16 315.0633 220.17
DG0384 197.697 135.6482 2.715e-16 2.233e-16 9.628e-17 675.516 221.1
DG0385 196.5926 135.3428 4.087e-16 3.514e-16 1.408e-16 302.93 218.89
DG0386 197.2499 139.1327 4.196e-16 3.245e-16 1.504e-16 276.823 219.81
DG0387 192.9555 135.1516 6.323e-16 4.784e-16 1.84e-16 271.1565 218.4
DG0388 195.779 136.3829 2.451e-16 2.061e-16 8.731e-17 379.8218 220.92
DG0389 200.4433 138.53 4.768e-16 4.052e-16 1.633e-16 294.291 224.29
DG0390 199.1544 136.3651 3.082e-16 2.241e-16 1.064e-16 617.23 219.34
DG0391 195.3453 134.0345 4.856e-16 4.107e-16 1.657e-16 336.9312 223.05
DG0392 198.1915 138.5216 3.052e-16 2.42e-16 1.118e-16 414.6376 219.83
DG0393 197.617 139.0413 2.803e-16 2.052e-16 9.023e-17 385.1864 220.66
DG0394 199.2322 137.7134 4.338e-16 3.799e-16 1.646e-16 329.0053 218.77
DG0395 202.3082 137.7719 2.945e-16 2.557e-16 1.046e-16 369.6309 222.95
DG0396 196.7901 138.6741 2.81e-16 2.162e-16 9.218e-17 407.3869 219.35
DG0397 196.8681 139.0212 4.595e-16 3.634e-16 1.505e-16 344.2172 224.32
DG1026 205.6696 115.0333 2.646e-16 2.335e-16 9.806e-17 238.775 223.06
