Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1618 132.7099 22.2456 6.031e-18 4.847e-18 2.043e-18 54.0633 1595.93
DG1619 132.4869 22.3174 8.497e-18 7.163e-18 3.049e-18 43.0344 1596.23
DG1620 132.4328 22.2834 9.493e-18 7.71e-18 3.552e-18 51.1413 1596.32
DG1621 132.5156 22.2975 1.008e-17 7.368e-18 3.628e-18 44.3089 1595.96
DG4593 132.0485 51.3129 2.737e-17 2.197e-17 7.046e-18 96.2927 1579.15
DG4594 131.9372 51.1818 5.819e-18 5.05e-18 2.251e-18 40.7017 1575.84
DG4595 132.04 51.1529 8.83e-18 7.341e-18 3.617e-18 38.2259 1577.77
DG4596 132.1608 51.3394 9.51e-18 8.199e-18 3.79e-18 43.8838 1578.66
DG4597 132.041 51.1502 1.072e-17 7.903e-18 4.247e-18 50.035 1578.64
DG4598 132.2717 51.2754 9.545e-18 7.918e-18 3.758e-18 47.0971 1578.58
DG4599 131.9251 51.3261 8.57e-18 8.983e-18 3.946e-18 47.5698 1575.89
DG4600 131.9398 51.469 9.333e-18 8.527e-18 3.559e-18 41.7844 1578.17
DG4601 131.7635 51.2752 8.615e-18 6.774e-18 3.423e-18 36.6124 1575.67
DG4602 132.0077 51.2476 6.857e-18 5.29e-18 2.161e-18 44.6277 1578.08
DG4603 131.8994 51.2701 8.298e-18 7.244e-18 3.423e-18 37.1353 1579.19
DG4604 132.2427 51.3721 9.761e-18 7.582e-18 3.693e-18 47.6244 1576.11
DG4605 132.1021 51.2327 9.616e-18 7.973e-18 3.728e-18 45.6284 1577.46
