Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0701 117.4407 132.3403 3.687e-17 2.921e-17 1.28e-17 116.5266 573.34
DG0749 120.6953 108.9817 1.454e-16 1.099e-16 3.931e-17 299.9048 568.86
DG0750 120.569 108.8903 5.99e-17 4.527e-17 2.244e-17 110.2839 567.59
DG0751 120.7237 109.2949 4.002e-17 3.468e-17 1.54e-17 134.2349 566.99
DG0752 120.5915 108.8801 6.251e-17 4.242e-17 2.121e-17 130.6492 568.08
DG0753 120.3996 109.453 3.889e-17 2.883e-17 1.446e-17 129.6358 568.28
DG0754 120.8814 109.1295 7.054e-17 5.9e-17 2.541e-17 112.208 567.21
DG0755 120.4447 109.0146 5.507e-17 5.309e-17 2.223e-17 129.0582 567.66
DG0756 120.5712 109.2477 5.528e-17 4.798e-17 1.843e-17 106.9409 566.09
DG0757 120.4802 108.6683 6.009e-17 4.21e-17 1.953e-17 111.5293 569.01
DG0758 121.2591 109.0083 5.076e-17 4.943e-17 2.131e-17 125.0527 568.64
DG0759 120.779 108.5689 5.584e-17 4.672e-17 2.054e-17 124.7768 570.47
DG0760 120.556 109.24 5.117e-17 4.468e-17 2.055e-17 107.6172 568.08
