Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4542 77.5708 164.8508 5.434e-17 4.278e-17 1.389e-17 149.2566 967.37
DG4543 76.0913 165.0394 2.577e-17 2.203e-17 9.899e-18 63.5924 967.75
DG4544 78.8933 164.8445 1.794e-17 1.618e-17 7.067e-18 61.9825 964.93
DG4545 77.9587 165.2879 1.891e-17 1.884e-17 6.496e-18 84.3048 964.98
DG4546 78.0071 165.2674 3.231e-17 2.188e-17 9.701e-18 65.5671 964.9
DG4547 78.1806 164.8124 2.114e-17 1.656e-17 6.992e-18 59.5146 965.74
DG4548 77.2678 165.2305 1.194e-17 1.071e-17 4.651e-18 90.8836 966.9
DG4549 76.5361 164.9904 1.648e-17 1.293e-17 5.608e-18 116.1642 966.31
DG4550 77.0853 164.683 1.377e-17 1.17e-17 4.846e-18 89.7573 965.22
DG4551 77.1088 164.8188 2.059e-17 1.568e-17 7.845e-18 74.3933 964.47
DG4552 78.1655 165.1898 2.167e-17 1.792e-17 8.184e-18 75.6223 965.68
DG4553 76.0429 165.0248 1.832e-17 1.534e-17 7.648e-18 57.5911 964.91
DG4554 77.163 164.5042 1.998e-17 1.494e-17 7.357e-18 57.1036 965.1
DG4555 77.5906 164.607 1.339e-17 1.086e-17 5.005e-18 96.7553 965.11
DG4556 79.014 164.7937 2.281e-17 1.689e-17 8.148e-18 61.3982 964.42
DG4557 77.64 165.2417 1.672e-17 1.546e-17 6.355e-18 63.0326 965.45
DG4558 78.8333 165.035 2.009e-17 1.754e-17 8.104e-18 70.5819 967.18
DG4559 77.6898 165.1609 2.098e-17 1.777e-17 7.981e-18 71.6253 964.73
DG4560 78.1163 164.3451 1.772e-17 1.41e-17 6.926e-18 53.469 966.58
DG4561 76.5439 165.1275 1.835e-17 1.732e-17 7.827e-18 76.7569 967.35
