Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3257 338.944 125.6014 1.347e-17 1.225e-17 5.683e-18 89.5427 976.84
DG3258 339.005 125.726 2.085e-17 1.68e-17 8.143e-18 54.8918 976.23
DG3259 338.8087 125.5336 2.12e-17 1.647e-17 7.682e-18 74.5346 977.56
DG3260 338.8303 125.4748 2.646e-17 2.378e-17 1.025e-17 77.5614 978.03
DG3261 338.9734 125.481 2.388e-17 1.96e-17 9.126e-18 59.4292 976.88
DG5042 326.2246 139.3839 1.694e-17 1.452e-17 6.142e-18 116.4268 957.67
DG5043 326.1286 139.2811 2.151e-17 1.763e-17 7.471e-18 60.0321 956.85
DG5044 326.3722 139.5765 2.08e-17 1.861e-17 7.249e-18 62.2532 956.8
DG5045 325.9911 139.5546 2.283e-17 1.748e-17 8.162e-18 70.0123 957.16
DG5046 326.1443 139.5807 1.549e-17 1.267e-17 5.323e-18 90.2049 958.22
DG5047 326.3213 139.4012 1.433e-17 1.334e-17 5.832e-18 82.121 957.13
