Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3351 254.0294 70.6388 2.59e-17 2.167e-17 7.796e-18 138.1473 1498.79
DG3352 253.9922 70.4029 1.032e-17 8.414e-18 4.099e-18 49.1543 1501.95
DG3353 254.1132 70.4457 9.019e-18 7.922e-18 3.75e-18 39.5774 1503.1
DG3354 254.0313 70.7041 9.421e-18 8.206e-18 3.834e-18 38.2278 1501.81
DG3355 253.9783 70.841 9.798e-18 9.324e-18 3.668e-18 51.9511 1502.4
DG3356 253.9087 70.8065 9.468e-18 7.782e-18 3.76e-18 40.3015 1501.96
DG3357 254.1396 70.6868 9.739e-18 7.295e-18 3.911e-18 37.2721 1501.87
DG3358 253.9226 70.6866 1.021e-17 8.049e-18 3.492e-18 37.2937 1502.84
DG3359 254.2464 70.6265 1.018e-17 8.314e-18 3.807e-18 40.5005 1503.88
DG3360 254.2105 70.4965 9.721e-18 7.28e-18 3.64e-18 36.5848 1499.98
DG3361 253.8012 70.5675 9.45e-18 8.213e-18 3.494e-18 56.7804 1504.28
DG3362 253.8486 70.6493 9.499e-18 8.768e-18 3.836e-18 54.0191 1502.02
DG3363 253.9642 70.6968 1.057e-17 9.037e-18 4.539e-18 48.5157 1502.38
DG3364 253.756 70.6856 1.023e-17 7.658e-18 3.631e-18 39.3386 1502.71
