Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2593 86.5661 97.5697 5.535e-17 4.245e-17 1.337e-17 119.3732 1067.08
DG2594 86.4468 98.0851 2.001e-17 1.837e-17 8.032e-18 66.5427 1063.43
DG2595 86.3862 97.9968 1.853e-17 1.447e-17 7.057e-18 57.837 1062.39
DG2596 86.1927 97.657 1.909e-17 1.603e-17 6.682e-18 60.5385 1067.01
DG2597 87.0327 97.2909 1.985e-17 1.486e-17 7.107e-18 59.738 1059.72
DG2598 86.517 97.9389 1.204e-17 1.093e-17 3.908e-18 77.7686 1063.63
DG2599 86.2162 97.337 2.603e-17 2.178e-17 8.73e-18 59.3707 1062.94
DG2600 86.7383 97.5977 1.716e-17 1.554e-17 7.227e-18 60.5582 1060.66
DG2601 86.6306 97.1607 1.877e-17 1.551e-17 6.969e-18 53.0554 1061.37
DG2602 86.524 97.5693 1.437e-17 1.205e-17 5.247e-18 120.5014 1060.37
DG2603 86.4957 97.4283 2.065e-17 1.55e-17 8.382e-18 59.0024 1066.45
DG2604 86.8529 97.8531 2.16e-17 1.755e-17 7.47e-18 76.789 1068.51
DG2605 86.2531 97.6007 2.277e-17 1.814e-17 8.345e-18 57.8921 1067.56
DG2606 86.4735 97.0761 1.291e-17 1.011e-17 5.039e-18 71.9935 1060.42
DG2607 86.6709 97.0235 2.878e-17 2.14e-17 8.68e-18 66.6275 1064.07
DG2608 86.7655 98.1407 1.819e-17 1.57e-17 7.284e-18 61.6566 1065.5
DG2609 86.4787 97.7038 1.505e-17 1.238e-17 5.416e-18 116.8778 1066.62
DG2610 87.1856 97.6168 1.301e-17 1.067e-17 5.13e-18 70.5064 1068.5
DG2611 86.8448 97.4974 2.034e-17 1.589e-17 7.602e-18 65.629 1062.64
DG2612 86.9495 97.933 1.823e-17 1.392e-17 6.807e-18 59.0113 1066.69
DG2613 86.6153 97.3169 1.814e-17 1.525e-17 6.802e-18 58.538 1062.36
DG2614 86.8199 97.8592 2.124e-17 1.811e-17 6.911e-18 73.9467 1063.77
DG2615 86.3806 97.4342 1.752e-17 1.575e-17 7.662e-18 50.3579 1064.62
DG2616 86.187 97.407 1.327e-17 1.125e-17 5.489e-18 94.6675 1066.74
DG2617 87.1063 97.3031 2e-17 1.683e-17 7.271e-18 75.1853 1065.78
DG2618 86.6295 97.6749 2.005e-17 1.548e-17 7.461e-18 70.6575 1064.02
