Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1297 158.3527 15.8191 6.316e-18 5.6e-18 2.593e-18 53.9279 1526.48
DG3565 128.2434 23.6003 3.005e-17 1.94e-17 7.42e-18 108.711 1549.23
DG3566 128.0907 23.3885 9.863e-18 8.401e-18 4.179e-18 40.4927 1551.14
DG3567 128.9281 23.2227 6.885e-18 5.847e-18 2.741e-18 49.4277 1550.19
DG3568 128.9205 23.6882 6.458e-18 4.868e-18 2.282e-18 54.6432 1548.31
DG3569 127.9194 23.6698 6.664e-18 5.052e-18 2.649e-18 86.5778 1549.57
DG3570 127.898 23.2023 9.147e-18 7.692e-18 3.377e-18 39.6316 1545.35
DG3571 128.1646 24.0215 9.541e-18 7.414e-18 3.595e-18 34.5304 1551.09
DG3572 129.0294 23.5576 9.07e-18 7.97e-18 3.695e-18 57.5384 1545.52
DG3573 128.3687 23.7672 9.329e-18 7.361e-18 3.271e-18 38.7438 1544.61
DG3574 128.7865 23.9411 9.452e-18 7.376e-18 3.34e-18 38.4292 1546.59
DG3575 128.8188 23.5788 9.485e-18 7.733e-18 3.369e-18 41.2715 1544.3
DG3576 128.5091 23.8951 9.369e-18 7.761e-18 3.54e-18 39.0014 1549.34
DG3577 128.1203 23.6807 7.593e-18 6.194e-18 2.759e-18 82.2889 1546.48
DG3578 127.7984 23.5638 9.175e-18 8.173e-18 3.545e-18 40.0314 1548.7
DG3579 128.2751 23.5525 6.94e-18 5.564e-18 2.737e-18 101.739 1549.38
DG3580 129.0458 23.4661 9.67e-18 8.446e-18 3.626e-18 48.767 1550.64
DG3581 127.3309 23.7635 1.288e-17 1.104e-17 4.899e-18 45.3323 1550.9
DG3582 128.4306 23.7107 6.247e-18 5.58e-18 2.662e-18 60.0228 1545.29
DG3583 129.316 23.4675 9.179e-18 7.451e-18 3.531e-18 33.8003 1548.5
DG3584 127.6593 23.7258 8.584e-18 7.745e-18 3.482e-18 44.9514 1547.67
DG3585 128.8508 23.6488 6.273e-18 5.362e-18 2.418e-18 61.0799 1548.0
DG3586 128.2448 23.7814 1.08e-17 8.402e-18 4.19e-18 45.0112 1548.13
DG3587 127.7296 23.5019 9.336e-18 8.564e-18 3.626e-18 35.7574 1547.42
DG3588 129.1773 23.5521 6.663e-18 5.637e-18 2.461e-18 44.466 1551.19
DG3589 129.1214 23.7444 5.791e-18 5.22e-18 2.314e-18 58.6134 1551.15
DG3590 128.4483 23.6257 1.387e-17 1.172e-17 4.758e-18 43.8412 1544.8
DG3591 128.4315 23.25 7.024e-18 5.93e-18 2.76e-18 49.1906 1550.87
DG3592 128.0252 23.6108 9.92e-18 7.7e-18 3.641e-18 43.3086 1550.11
