Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3747 235.7793 77.5213 3.866e-16 2.392e-16 8.477e-17 408.7819 406.38
DG3748 235.8088 77.4432 9.477e-17 7.37e-17 3.082e-17 171.6806 406.39
DG3749 235.9614 76.8796 1.693e-16 1.538e-16 5.603e-17 186.536 407.78
DG3750 235.4285 77.8511 1.549e-16 1.161e-16 4.913e-17 189.961 405.82
DG3751 236.1758 77.6739 1.104e-16 1.028e-16 4.37e-17 140.5066 408.45
DG3752 235.3275 76.9116 1.346e-16 1.187e-16 5.105e-17 185.079 405.21
DG3753 235.3025 77.3001 1.259e-16 1.034e-16 4.447e-17 156.0522 407.15
DG3754 235.261 77.8171 1.316e-16 9.668e-17 4.389e-17 160.0111 407.49
DG3755 235.3966 77.5671 1.315e-16 1.093e-16 5.025e-17 187.5362 408.98
DG3756 235.6125 77.1539 1.39e-16 1.082e-16 4.798e-17 213.054 408.09
