Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0917 325.4536 151.5847 8.732e-17 6.856e-17 2.522e-17 272.4908 770.58
DG0918 325.1966 152.2447 4.55e-17 3.966e-17 1.56e-17 78.8094 765.53
DG0919 325.8784 151.5171 3.012e-17 2.382e-17 1.021e-17 166.6529 767.89
DG0920 325.7963 151.3167 2.302e-17 2.059e-17 8.549e-18 173.0456 768.44
DG0921 325.0115 151.9254 3.811e-17 3.606e-17 1.521e-17 100.8956 770.35
DG0922 325.6739 152.2324 2.423e-17 1.912e-17 7.714e-18 104.9225 766.62
DG0923 324.1116 151.3888 2.438e-17 1.695e-17 8.543e-18 105.0104 765.28
DG0924 325.7804 151.3729 3.51e-17 2.902e-17 1.279e-17 103.0842 767.04
DG0925 324.1648 151.7321 3.666e-17 2.998e-17 1.313e-17 83.2734 766.26
DG0926 324.6767 151.8607 2.953e-17 2.335e-17 1.025e-17 152.1863 766.01
DG0927 325.3601 151.1699 3.064e-17 2.321e-17 1.025e-17 149.3836 770.25
DG0928 325.9564 151.3736 2.577e-17 2.246e-17 9.169e-18 151.7202 766.76
DG0929 324.7884 151.4019 2.489e-17 1.957e-17 9.348e-18 97.1865 767.16
DG0930 326.9381 151.8414 2.638e-17 2.07e-17 9.93e-18 96.3974 767.31
DG0931 325.4191 151.988 2.897e-17 2.358e-17 8.8e-18 172.5531 769.12
DG0932 326.7209 151.6553 3.739e-17 3.199e-17 1.381e-17 96.0605 766.96
DG0933 326.4563 151.1824 3.77e-17 3.021e-17 1.268e-17 103.0095 766.32
DG0934 325.4549 151.0628 2.441e-17 2.087e-17 9.015e-18 146.484 765.28
DG0935 324.1095 151.4103 3.358e-17 2.779e-17 1.161e-17 82.5028 766.34
DG0936 324.8631 151.6347 3.393e-17 2.8e-17 1.278e-17 82.5437 764.86
DG0937 326.5352 151.6955 2.32e-17 1.982e-17 8.859e-18 119.8014 766.09
DG0938 325.2045 151.2958 2.602e-17 2.176e-17 1.019e-17 158.6354 767.89
DG0939 325.6478 151.6196 2.257e-17 1.919e-17 8.051e-18 261.6029 766.59
DG0940 326.7109 151.1197 3.66e-17 3.26e-17 1.354e-17 74.7899 770.54
