Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4354 156.0835 117.5435 6.318e-16 4.393e-16 1.566e-16 542.6908 322.95
DG4355 156.4857 116.6738 2.342e-16 2.031e-16 9.328e-17 244.1935 324.17
DG4356 155.5626 117.2656 2.32e-16 1.932e-16 9.169e-17 235.2217 322.47
DG4357 155.8144 117.6305 2.247e-16 1.88e-16 7.711e-17 224.5931 322.01
DG4358 155.5979 116.8728 2.147e-16 1.817e-16 7.869e-17 212.7134 324.44
DG4359 156.6653 116.8251 2.183e-16 1.962e-16 8.114e-17 257.818 325.49
DG4360 156.5759 116.443 2.275e-16 2.065e-16 8.178e-17 222.6162 321.06
DG4361 157.2617 117.8264 2.003e-16 1.628e-16 7.476e-17 205.43 319.97
DG4362 156.1626 116.7218 2.185e-16 1.676e-16 7.346e-17 251.0671 321.83
DG4363 156.7182 117.6296 2.317e-16 2.098e-16 9.096e-17 234.2707 321.19
DG4364 157.1803 117.1506 1.357e-16 1.324e-16 5.482e-17 251.8769 322.64
DG4365 156.1028 117.4586 1.6e-16 1.332e-16 5.59e-17 232.2724 321.95
