Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2566 96.7704 100.6062 1.732e-16 1.348e-16 4.264e-17 251.8616 564.28
DG2567 97.153 100.9335 8.702e-17 7.55e-17 2.874e-17 129.9728 562.05
DG2568 96.6789 100.9389 5.433e-17 4.984e-17 2.133e-17 109.6018 562.28
DG2569 96.8252 100.6405 6.169e-17 5.248e-17 2.158e-17 107.2209 559.41
DG2570 96.8533 100.9882 6.347e-17 5.169e-17 2.263e-17 126.0084 559.62
DG2571 96.2248 100.7842 6.389e-17 5.36e-17 2.182e-17 125.9696 560.44
DG2572 96.6445 101.077 6.979e-17 5.591e-17 2.559e-17 137.3291 560.21
DG2573 96.8156 100.7917 6.919e-17 4.95e-17 2.19e-17 111.7997 558.69
DG2574 97.0511 100.521 6.68e-17 4.928e-17 2.18e-17 120.2672 562.38
DG2575 96.6837 100.3628 6.724e-17 5.487e-17 2.768e-17 122.1592 562.26
DG2576 97.2177 100.7895 5.727e-17 5.031e-17 2.294e-17 108.8005 562.59
DG2577 96.8312 101.0709 6.179e-17 5.281e-17 2.751e-17 123.9274 560.81
