Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0114 337.0177 116.9659 8.156e-17 6.751e-17 2.001e-17 283.0946 777.0
DG0115 337.2666 117.1373 2.747e-17 2.288e-17 1.051e-17 75.6665 776.92
DG0116 337.3934 117.0284 3.221e-17 2.627e-17 1.037e-17 96.1103 777.69
DG0117 337.0063 117.2644 3.328e-17 2.636e-17 1.252e-17 97.7962 779.39
DG0118 336.701 117.1633 3.056e-17 2.508e-17 1.261e-17 79.1667 777.33
DG0119 336.9936 117.0346 2.971e-17 2.198e-17 1.144e-17 70.3279 775.03
DG0120 336.6743 117.0453 2.944e-17 2.555e-17 1.143e-17 103.1034 774.56
DG0121 337.2352 116.8035 3.028e-17 2.448e-17 1.083e-17 93.7913 779.4
DG0122 336.9608 116.7428 2.318e-17 1.745e-17 7.633e-18 80.9486 776.04
DG0123 336.8676 116.9061 2.642e-17 2.374e-17 1.04e-17 66.9363 776.34
DG0124 337.394 116.9582 3.173e-17 2.091e-17 1.004e-17 72.8907 779.13
