Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3903 269.7671 63.8706 4.191e-17 3.762e-17 1.38e-17 81.177 800.21
DG3904 269.6877 63.9958 2.495e-17 2.035e-17 8.978e-18 104.6995 799.73
DG3905 269.58 63.9708 4.854e-17 3.564e-17 1.469e-17 93.2031 799.92
DG3906 269.6614 63.9143 3.436e-17 2.748e-17 1.236e-17 97.9717 800.27
DG5011 289.0152 43.7443 9.624e-17 6.118e-17 2.359e-17 170.7978 795.45
DG5012 288.8102 43.7252 2.223e-17 1.707e-17 7.709e-18 167.022 794.08
DG5013 288.2138 43.9048 3.186e-17 2.66e-17 1.252e-17 98.451 798.12
DG5014 288.3919 44.0936 3.027e-17 2.777e-17 1.121e-17 83.7465 796.27
DG5015 289.7843 43.7935 3.029e-17 2.657e-17 1.089e-17 111.9089 797.71
DG5016 288.9071 43.8491 3.064e-17 2.57e-17 1.028e-17 80.6242 794.22
DG5017 288.6794 43.7972 2.871e-17 2.477e-17 1.099e-17 70.636 797.38
DG5018 288.6073 43.8673 2.682e-17 1.941e-17 9.24e-18 158.38 797.36
DG5019 289.1776 44.0906 3.354e-17 2.634e-17 1.109e-17 78.3842 795.89
DG5020 288.9999 43.879 2.797e-17 2.412e-17 1.104e-17 72.5969 797.46
DG5021 288.6175 43.9636 2.955e-17 2.307e-17 1.157e-17 71.1137 798.99
DG5022 288.3388 43.6363 1.996e-17 1.75e-17 7.034e-18 109.8877 797.1
DG5023 289.1342 44.1018 2.403e-17 1.729e-17 7.794e-18 125.3449 798.69
DG5024 289.9295 43.8549 3.554e-17 2.742e-17 1.253e-17 85.4033 798.87
DG5025 289.587 43.6762 4.404e-17 3.326e-17 1.533e-17 86.5387 793.62
DG5026 288.9472 44.3838 2.832e-17 2.349e-17 1.149e-17 72.9523 795.5
DG5027 289.7328 43.8438 3.349e-17 2.562e-17 1.208e-17 106.3442 796.01
DG5028 288.4779 43.3196 4.303e-17 3.683e-17 1.338e-17 98.5017 797.17
DG5029 288.5544 43.5718 3.049e-17 2.493e-17 1.157e-17 72.4791 797.99
