Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1795 1.9753 60.3592 5.397e-17 4.606e-17 1.516e-17 206.8101 1040.25
DG1796 1.9158 60.5175 2.247e-17 2.03e-17 7.773e-18 67.0896 1042.81
DG1797 1.763 60.537 2.287e-17 1.687e-17 8.308e-18 70.4196 1042.66
DG1798 2.1358 60.3255 1.972e-17 1.72e-17 7.309e-18 61.9633 1042.93
DG1799 1.6693 60.3205 2.072e-17 1.695e-17 7.654e-18 57.3182 1041.48
DG1800 2.0877 60.2107 2.082e-17 1.809e-17 7.593e-18 92.3864 1041.0
DG1801 2.0475 60.3551 1.854e-17 1.76e-17 7.27e-18 59.9354 1040.21
DG1802 2.1396 60.3193 2.076e-17 1.651e-17 7.768e-18 66.3254 1041.22
DG1803 2.115 60.4356 2.213e-17 1.726e-17 7.499e-18 71.4613 1041.78
DG1804 2.0241 60.3997 1.876e-17 1.593e-17 7.73e-18 58.2638 1042.09
DG1805 1.9144 60.3002 2.053e-17 1.564e-17 6.861e-18 57.3137 1040.43
