Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0721 75.8456 50.0165 2.57e-17 2.33e-17 7.78e-18 163.6629 1447.51
DG0722 75.6338 50.1111 1.095e-17 8.669e-18 4.277e-18 47.3153 1448.0
DG0723 75.6234 50.0032 9.587e-18 7.556e-18 3.974e-18 39.3166 1447.48
DG0724 75.9611 50.2603 7.505e-18 5.762e-18 2.777e-18 49.6686 1446.94
DG0725 75.8889 49.9622 6.938e-18 5.863e-18 2.673e-18 52.7853 1445.88
DG0726 76.1461 50.1124 1.04e-17 8.01e-18 3.651e-18 56.8971 1444.5
DG0727 76.0836 49.9596 1.016e-17 8.887e-18 3.976e-18 50.1379 1448.03
DG0728 76.0089 50.2854 1.16e-17 9.09e-18 4.709e-18 43.0395 1446.31
DG0729 75.9318 49.9441 1.027e-17 8.133e-18 3.497e-18 37.9935 1445.02
DG0730 75.8346 50.2392 1.062e-17 9.503e-18 4.024e-18 38.0907 1449.14
DG0731 75.8513 50.2755 1.131e-17 9.123e-18 4.387e-18 47.6586 1448.11
DG0732 76.0452 49.9907 1.061e-17 8.773e-18 4.34e-18 39.6507 1448.56
DG0733 75.6879 49.9896 1.037e-17 8.158e-18 4.017e-18 43.3754 1447.32
DG0734 75.6816 49.9075 6.599e-18 5.278e-18 2.854e-18 56.9372 1448.34
DG0735 75.9738 50.0524 8.932e-18 7.013e-18 3.833e-18 43.005 1447.52
