Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3094 109.2395 64.2679 8.092e-16 6.554e-16 2.117e-16 893.0401 220.61
DG3095 110.4532 64.9497 3.516e-16 2.957e-16 1.297e-16 291.1968 220.58
DG3096 108.8159 65.2843 2.891e-16 2.454e-16 9.805e-17 262.8895 219.09
DG3097 110.7103 64.2633 4.798e-16 3.407e-16 1.435e-16 298.4299 220.28
DG3098 109.2643 65.347 2.239e-16 1.835e-16 7.441e-17 325.7709 220.19
DG3099 109.8555 64.8665 3.322e-16 2.711e-16 1.088e-16 289.9306 221.14
DG3100 109.2371 63.0238 3.37e-16 2.813e-16 1.232e-16 299.325 220.89
DG3101 107.8256 64.4105 3.045e-16 2.473e-16 1.152e-16 280.4924 218.76
DG3102 108.4365 65.2383 3.171e-16 2.686e-16 1.099e-16 293.4 219.41
DG3103 108.6282 64.4336 3.146e-16 2.366e-16 1.172e-16 269.2567 219.5
DG3104 109.615 65.3857 3.103e-16 2.361e-16 9.731e-17 251.6098 218.36
