Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0477 219.8488 31.3653 7.719e-17 6.658e-17 2.937e-17 174.7711 387.31
DG0761 194.2733 27.0763 3.398e-16 2.683e-16 7.511e-17 415.1332 394.73
DG0762 193.6287 27.8404 1.239e-16 9.658e-17 3.977e-17 173.4078 396.13
DG0763 194.4539 26.7268 1.164e-16 9.743e-17 4.112e-17 146.009 396.84
DG0764 194.9807 26.5848 1.291e-16 9.777e-17 4.273e-17 196.3577 396.92
DG0765 195.129 27.4194 9.298e-17 7.38e-17 3.167e-17 198.1652 396.95
DG0766 193.6505 27.9174 1.261e-16 1.009e-16 4.455e-17 159.5377 395.21
DG0767 193.1454 26.9615 9.844e-17 6.719e-17 3.202e-17 195.316 395.45
DG0768 192.931 27.7346 9.377e-17 7.364e-17 3.259e-17 185.9639 394.2
DG0769 195.3702 27.2118 1.191e-16 9.714e-17 4.581e-17 133.9014 396.52
DG0770 195.4191 27.1771 1.14e-16 9.936e-17 4.276e-17 174.2179 394.39
DG0771 195.0628 27.4589 1.234e-16 1.011e-16 4.56e-17 153.9607 395.89
DG0772 194.5847 27.4357 1.212e-16 9.947e-17 4.335e-17 168.1394 395.43
DG0773 194.2294 27.4427 1.241e-16 1.064e-16 4.802e-17 192.9593 396.52
DG1883 169.9473 16.6965 1.101e-16 8.197e-17 3.987e-17 202.6789 390.88
DG2167 217.2763 42.1023 8.95e-17 8.052e-17 3.434e-17 168.107 378.75
