Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3600 79.4321 157.5965 1.113e-16 8.452e-17 2.684e-17 335.2477 632.31
DG3601 79.5955 157.2193 4.831e-17 3.494e-17 1.768e-17 99.7491 631.23
DG3602 79.6244 157.9382 4.53e-17 3.429e-17 1.435e-17 112.1553 631.26
DG3603 79.6218 157.7876 2.912e-17 2.243e-17 1.061e-17 187.3877 632.25
DG3604 79.4078 157.4719 4.186e-17 3.314e-17 1.585e-17 91.856 632.55
DG3605 78.6762 157.5383 4.56e-17 3.408e-17 1.538e-17 117.0753 631.28
DG3606 78.5056 157.1799 3.746e-17 3.122e-17 1.506e-17 92.5547 630.85
DG3607 78.4857 157.4914 6.368e-17 4.71e-17 1.882e-17 93.696 629.34
DG3608 77.7543 157.6374 3.903e-17 3.437e-17 1.7e-17 110.1323 630.81
DG3609 79.0197 158.0768 4.329e-17 3.529e-17 1.684e-17 108.6359 630.72
DG3610 79.2576 157.489 2.739e-17 2.305e-17 1.005e-17 181.1854 630.13
DG3611 79.5176 157.8843 4.576e-17 3.626e-17 1.537e-17 129.7511 629.41
