Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4172 275.1047 134.2401 2.511e-16 1.908e-16 5.614e-17 426.0527 453.57
DG4173 273.9987 134.522 9.268e-17 7.744e-17 3.448e-17 159.9989 453.54
DG4174 274.727 133.2769 9.198e-17 8.021e-17 3.637e-17 146.072 457.11
DG4175 275.7387 133.7256 6.29e-17 5.289e-17 2.188e-17 200.304 454.16
DG4176 275.5467 133.482 1.243e-16 1.054e-16 3.573e-17 171.4491 457.7
DG4177 275.4138 133.9805 6.456e-17 5.251e-17 2.367e-17 224.6513 456.36
DG4178 274.6785 133.8479 6.81e-17 5.825e-17 2.375e-17 236.9252 456.73
DG4179 276.3079 133.8331 9.028e-17 7.179e-17 3.37e-17 167.5366 457.48
DG4180 274.9086 134.6174 1.321e-16 8.841e-17 3.977e-17 125.1514 456.54
DG4181 274.2505 133.6459 7.125e-17 7.141e-17 3.034e-17 128.8459 458.72
DG4182 274.2937 134.4469 5.785e-17 4.362e-17 1.963e-17 170.7426 453.92
DG4183 273.9768 134.8472 9.542e-17 7.994e-17 3.616e-17 149.7125 458.33
DG4184 274.3002 134.0547 9.072e-17 7.747e-17 3.323e-17 135.3049 454.65
DG4185 274.1827 134.4904 8.046e-17 7.059e-17 2.994e-17 129.8774 456.81
DG4186 275.2735 134.546 1.299e-16 8.691e-17 3.805e-17 164.1513 455.63
DG4187 275.2975 133.9018 8.229e-17 7.195e-17 3.061e-17 144.0084 455.27
DG4188 274.2544 134.3805 9.806e-17 8.386e-17 3.563e-17 121.1815 458.17
DG4189 274.6589 134.2088 1.428e-16 1.031e-16 4.059e-17 134.3698 455.28
