Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0077 79.0689 45.5771 3.98e-16 3.111e-16 1.473e-16 378.5638 177.96
DG0592 98.6299 42.4398 3.385e-16 2.318e-16 1.13e-16 650.5407 187.16
DG0593 97.7383 42.1234 4.417e-16 3.676e-16 1.515e-16 359.9012 186.64
DG0594 97.6784 42.7278 3.421e-16 2.764e-16 1.152e-16 347.4564 186.27
DG0595 99.3687 43.3122 5.338e-16 4.443e-16 1.884e-16 363.5756 188.38
DG0596 99.4452 43.2997 4.458e-16 3.648e-16 1.519e-16 305.3639 187.16
DG0597 97.5376 43.0705 4.737e-16 3.81e-16 1.782e-16 378.8134 188.31
DG0598 99.092 41.5581 3.166e-16 2.744e-16 1.24e-16 313.1732 186.78
DG0599 98.8297 43.0783 4.249e-16 3.829e-16 1.547e-16 282.6089 186.81
DG2732 97.1058 55.8439 3.596e-16 2.786e-16 1.535e-16 268.029 173.88
DG2733 96.3166 56.2744 4.04e-16 3.146e-16 1.434e-16 307.9402 173.82
DG2734 96.9461 56.8749 3.955e-16 3.703e-16 1.436e-16 329.1809 173.69
DG2735 97.5407 56.1755 3.622e-16 2.892e-16 1.329e-16 277.4988 173.2
