Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0405 326.021 138.049 2.515e-16 2.022e-16 8.252e-17 386.1219 238.3
DG0790 337.3132 150.1173 5.776e-16 4.617e-16 1.311e-16 519.0545 250.63
DG0791 335.8035 150.9465 1.926e-16 1.653e-16 7.483e-17 194.1489 251.56
DG0792 338.9182 149.671 2.249e-16 1.903e-16 8.297e-17 250.8751 253.99
DG0793 338.2182 150.9954 2.349e-16 1.826e-16 8.01e-17 272.3326 252.43
DG0794 339.4727 149.4603 2.346e-16 2.041e-16 8.858e-17 251.1277 251.37
DG0795 336.9966 150.8908 2.261e-16 1.667e-16 6.651e-17 194.1509 253.37
DG0796 337.969 150.5732 1.706e-16 1.431e-16 5.714e-17 453.7033 252.2
DG0797 336.9957 149.2849 2.119e-16 1.735e-16 7.206e-17 229.7211 251.28
DG0798 339.2509 149.9323 2.313e-16 1.754e-16 7.967e-17 261.3534 251.98
DG0799 335.9995 151.2093 2.166e-16 1.697e-16 7.789e-17 213.6823 250.34
DG0800 338.3469 150.6978 2.343e-16 1.889e-16 7.812e-17 235.7918 253.34
DG0801 337.0705 149.2414 2.137e-16 1.707e-16 7.442e-17 211.4298 250.8
DG0802 337.3025 149.4223 2.154e-16 1.979e-16 8.421e-17 250.9032 251.53
DG0803 337.4867 149.4157 2.062e-16 1.756e-16 6.993e-17 188.6464 250.47
