Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1267 298.3211 53.8004 8.41e-17 6.479e-17 2.777e-17 133.9116 551.58
DG1268 298.4317 53.8198 4.709e-17 3.626e-17 1.959e-17 203.3843 552.22
DG2038 292.1635 48.9726 1.508e-16 1.102e-16 3.721e-17 246.2712 548.86
DG2039 291.437 48.4257 6.218e-17 5.071e-17 2.236e-17 123.1636 550.98
DG2040 292.2665 49.1338 5.651e-17 4.314e-17 1.975e-17 101.3708 552.45
DG2041 290.9914 49.3597 5.82e-17 4.752e-17 1.975e-17 147.6664 550.08
DG2042 292.2864 48.5272 6.541e-17 5.106e-17 2.272e-17 113.4056 550.4
DG2043 293.0769 49.1191 5.93e-17 4.478e-17 1.958e-17 110.0988 548.93
DG2044 292.4872 48.8051 4.109e-17 3.763e-17 1.697e-17 172.1335 551.01
DG2045 292.4715 48.1872 5.971e-17 5.206e-17 2.23e-17 100.1726 553.75
DG2046 293.1818 48.3521 7.964e-17 5.817e-17 2.406e-17 114.8848 553.71
DG2047 291.1951 48.5917 5.634e-17 4.643e-17 1.971e-17 129.3642 554.02
DG2048 292.8314 48.657 3.85e-17 3.097e-17 1.28e-17 170.2569 552.98
DG2049 291.8563 48.8852 5.705e-17 4.536e-17 1.93e-17 113.8343 546.69
DG2050 291.4618 48.8804 3.547e-17 2.872e-17 1.254e-17 160.4239 552.97
DG2051 291.8618 49.0006 6.377e-17 4.794e-17 2.326e-17 95.7751 551.76
DG2052 292.0001 48.2407 3.514e-17 2.96e-17 1.285e-17 133.4716 553.22
DG2053 291.8078 49.0169 4.122e-17 3.222e-17 1.467e-17 147.8619 550.84
DG2054 291.7506 48.2747 5.216e-17 4.52e-17 1.885e-17 95.711 552.04
DG2055 292.87 48.3792 3.47e-17 2.837e-17 1.209e-17 151.7357 553.48
DG2056 291.9621 48.7719 3.716e-17 3.029e-17 1.411e-17 147.3627 552.61
DG2057 291.156 49.2616 5.531e-17 4.661e-17 1.793e-17 117.3905 553.5
DG2058 292.248 48.9176 5.815e-17 4.197e-17 1.865e-17 105.0428 550.66
