Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1895 165.1297 99.7715 2.278e-16 1.897e-16 6.535e-17 323.9095 399.24
DG1896 164.607 100.1216 9.947e-17 7.918e-17 3.607e-17 168.7966 395.55
DG1897 165.9574 100.3147 1.295e-16 1.027e-16 4.022e-17 141.6439 396.68
DG1898 164.9703 99.114 9.139e-17 7.341e-17 3.026e-17 179.3484 396.69
DG1899 164.8379 100.0711 9.927e-17 7.447e-17 3.39e-17 162.9342 398.62
DG1900 165.4025 98.6321 9.611e-17 7.825e-17 3.975e-17 130.0415 397.25
DG1901 164.651 98.8967 1.235e-16 1.031e-16 4.084e-17 157.9743 402.18
DG1902 164.6672 100.4191 7.147e-17 5.181e-17 2.612e-17 267.1717 394.78
DG1903 164.7046 99.2161 7.098e-17 5.741e-17 2.373e-17 270.6267 398.18
DG1904 164.8575 98.9266 6.364e-17 5.211e-17 2.147e-17 149.227 399.37
DG1905 166.2017 99.6914 9.11e-17 6.994e-17 3.406e-17 154.2576 404.15
DG1906 163.862 100.2898 9.414e-17 6.736e-17 3.351e-17 154.3797 401.07
DG1907 165.6804 98.5448 8.872e-17 7.006e-17 3.098e-17 117.4891 402.16
DG1908 164.4802 99.8345 9.511e-17 7.119e-17 3.249e-17 153.329 397.96
DG1909 164.1768 99.4388 8.968e-17 7.123e-17 3.276e-17 176.0999 402.15
DG1910 165.6069 99.057 8.692e-17 7.723e-17 3.172e-17 146.2598 396.4
DG1911 164.7913 100.3594 1.304e-16 1.055e-16 3.695e-17 122.6767 397.54
DG1912 164.9613 100.4689 7.171e-17 5.774e-17 2.441e-17 244.6966 396.04
DG1913 166.3253 99.4127 9.628e-17 7.413e-17 3.289e-17 143.0045 403.72
DG1914 165.9388 99.3228 6.579e-17 5.045e-17 2.147e-17 230.2759 395.29
DG1915 165.1174 100.6267 8.947e-17 6.465e-17 2.949e-17 148.2539 402.81
DG1916 164.2905 100.2672 6.744e-17 4.845e-17 2.234e-17 228.074 400.86
DG1917 164.8829 99.9191 1.044e-16 7.766e-17 3.767e-17 162.7428 401.68
DG1918 164.8474 99.4987 6.151e-17 5.271e-17 2.302e-17 295.1474 400.88
