Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2946 109.9154 128.5171 7.236e-18 6.081e-18 2.295e-18 48.1918 1527.28
DG4929 147.0476 152.8851 2.704e-17 2.17e-17 8.185e-18 157.4379 1537.61
DG4930 147.1895 152.7127 9.589e-18 8.053e-18 3.648e-18 41.8994 1537.35
DG4931 147.0648 153.0967 9.952e-18 7.512e-18 3.503e-18 37.8075 1538.38
DG4932 147.5686 152.86 8.534e-18 7.808e-18 3.629e-18 39.0035 1540.3
DG4933 147.4868 152.8039 9.529e-18 7.827e-18 3.507e-18 51.3021 1539.46
DG4934 147.5484 152.886 9.522e-18 8.49e-18 3.901e-18 42.7033 1538.25
DG4935 146.5344 152.7422 8.297e-18 7.515e-18 3.584e-18 35.2026 1537.05
DG4936 147.1703 152.7976 1.061e-17 8.879e-18 3.889e-18 53.8979 1540.4
DG4937 147.3718 153.1114 9.623e-18 8.89e-18 3.557e-18 59.6307 1542.49
DG4938 147.3175 152.9445 1.039e-17 9.314e-18 3.894e-18 46.7136 1539.54
DG4939 147.0125 153.098 8.957e-18 7.76e-18 3.473e-18 37.0307 1537.29
DG4940 146.8028 153.0388 9.527e-18 7.149e-18 3.467e-18 39.2975 1542.08
DG4941 146.656 152.7937 1.016e-17 8.887e-18 4.303e-18 45.248 1538.34
DG4942 147.4575 152.875 8.884e-18 8.175e-18 3.344e-18 42.9479 1539.65
DG4943 147.304 152.8782 1.073e-17 7.214e-18 3.648e-18 48.772 1537.71
DG4944 147.1521 153.0263 9.027e-18 7.503e-18 3.52e-18 39.1807 1538.22
