Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2011 280.5175 115.4061 3.286e-17 2.886e-17 1.21e-17 94.4553 649.13
DG2012 280.4383 115.3333 4.054e-17 3.177e-17 1.446e-17 117.3876 648.52
DG2759 289.225 139.5615 2.92e-17 2.658e-17 1.278e-17 163.3658 664.73
DG2760 289.4392 139.6134 4.338e-17 3.723e-17 1.63e-17 92.2106 665.11
DG2761 289.3305 139.4062 4.24e-17 3.893e-17 1.539e-17 99.7424 665.58
DG2762 289.4371 139.6145 4.842e-17 4.116e-17 1.952e-17 100.1789 664.91
DG2763 289.3708 139.5546 4.181e-17 3.747e-17 1.477e-17 96.6061 664.82
DG3908 298.6456 140.6879 2.776e-17 2.275e-17 1.036e-17 197.9573 659.95
DG3909 299.036 140.6385 4.576e-17 4.033e-17 1.726e-17 96.2728 661.92
DG3910 298.1884 140.6841 4.105e-17 3.44e-17 1.415e-17 99.0034 661.14
DG3911 298.2155 140.7291 4.785e-17 4.002e-17 1.668e-17 99.606 659.93
DG3912 298.5986 140.5365 4.228e-17 3.299e-17 1.495e-17 83.4554 661.93
DG3913 298.6975 140.4375 4.785e-17 3.55e-17 1.625e-17 105.053 659.86
DG3914 298.4244 140.7518 4.332e-17 3.197e-17 1.353e-17 77.4481 661.05
