Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3308 319.7626 21.6022 5.599e-16 4.203e-16 1.367e-16 511.9482 336.1
DG3309 318.6164 22.9032 2.665e-16 2.32e-16 9.196e-17 203.1196 333.96
DG3310 321.5617 21.9106 2.203e-16 1.725e-16 7.571e-17 206.7356 332.9
DG3311 322.4322 22.4595 1.852e-16 1.543e-16 6.628e-17 205.6309 334.66
DG3312 319.7643 22.4025 1.422e-16 1.238e-16 5.189e-17 357.5468 332.96
DG3313 319.9927 22.5273 1.285e-16 1.078e-16 4.568e-17 285.0682 334.93
DG3314 320.2554 22.7442 2.255e-16 1.956e-16 9.037e-17 251.3744 335.31
DG3315 320.018 21.063 1.284e-16 1.196e-16 4.977e-17 305.7239 335.05
DG3316 323.0483 22.1332 2.12e-16 1.619e-16 7.218e-17 191.2484 334.61
DG3317 318.8181 20.8749 3.025e-16 2.322e-16 9.052e-17 224.39 334.65
DG3318 317.63 22.9078 2.089e-16 1.789e-16 6.578e-17 199.7261 334.91
DG3319 323.4879 20.88 2.21e-16 1.765e-16 7.621e-17 221.402 336.04
DG3320 321.5408 21.8996 1.967e-16 1.583e-16 6.721e-17 190.8827 335.2
DG3321 318.2823 22.3736 2.063e-16 1.69e-16 6.997e-17 212.139 335.7
DG3322 323.1579 21.196 2.131e-16 1.782e-16 7.078e-17 208.4604 333.41
DG3323 322.6263 22.597 2.288e-16 1.671e-16 6.928e-17 219.7174 331.33
DG3324 317.8957 21.9856 2.228e-16 1.793e-16 7.867e-17 210.5004 336.03
DG3325 316.8374 21.9533 1.374e-16 1.25e-16 5.136e-17 371.4812 336.24
