Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0282 193.7096 120.2515 8.842e-18 8.2e-18 3.274e-18 60.3584 1278.91
DG2844 218.0477 134.3543 9.127e-18 7.926e-18 3.558e-18 119.3968 1271.68
DG2845 218.1377 134.2888 1.235e-17 9.712e-18 5.171e-18 55.5929 1271.22
DG2846 218.2129 134.4418 1.385e-17 1.218e-17 5.311e-18 59.096 1271.58
DG2847 218.0964 134.5003 1.258e-17 1.174e-17 4.58e-18 51.9354 1271.38
DG2848 218.178 134.3496 1.42e-17 1.261e-17 5.362e-18 49.2335 1272.51
DG2849 217.8331 134.3722 1.185e-17 1.076e-17 5.113e-18 41.8466 1273.47
DG2850 217.9916 134.4528 1.369e-17 1.164e-17 5.472e-18 59.148 1272.11
DG2851 218.1285 134.3553 1.345e-17 9.614e-18 4.574e-18 42.4309 1271.83
DG4968 217.4188 133.2976 1.005e-17 7.9e-18 3.954e-18 55.2086 1254.76
