Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3078 188.8973 120.4713 8.202e-17 5.773e-17 1.99e-17 261.6212 882.59
DG3079 188.6625 120.233 3.194e-17 2.516e-17 1.134e-17 85.0661 884.64
DG3080 188.6112 120.6464 3.131e-17 2.461e-17 1.181e-17 78.7281 881.09
DG3081 189.2283 120.5303 2.859e-17 2.315e-17 1.044e-17 68.9745 881.28
DG3082 189.1226 120.6979 2.967e-17 2.431e-17 1.052e-17 94.1224 882.16
DG3083 189.2683 120.4477 3.114e-17 2.494e-17 1.203e-17 82.5632 884.62
DG3084 189.0375 120.6442 3.831e-17 2.955e-17 1.336e-17 70.1256 882.23
DG3085 188.9193 120.7292 3.28e-17 2.636e-17 1.163e-17 79.7228 881.51
DG3086 188.5543 120.3654 2.002e-17 1.64e-17 7.118e-18 92.2836 883.81
DG3087 188.5517 120.1666 3.096e-17 2.1e-17 9.384e-18 77.5005 881.87
