Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1634 21.0848 143.0592 8.044e-17 5.76e-17 1.86e-17 201.0289 895.48
DG1635 21.7987 142.3887 3.514e-17 2.773e-17 1.134e-17 65.7553 899.43
DG1636 20.6203 143.7492 2.819e-17 2.111e-17 9.502e-18 81.1338 891.59
DG1637 21.2099 142.8219 1.883e-17 1.477e-17 6.927e-18 124.3755 895.22
DG1638 21.4647 143.4284 1.801e-17 1.752e-17 7.296e-18 138.8142 897.53
DG1639 22.3913 142.9399 2.525e-17 2.155e-17 8.117e-18 61.2984 891.88
DG1640 21.2727 142.931 1.731e-17 1.399e-17 6.642e-18 135.8709 897.87
DG1641 20.4578 143.1895 1.9e-17 1.554e-17 6.932e-18 89.3136 897.9
DG1642 21.8864 142.8537 2.607e-17 2.104e-17 8.766e-18 73.947 890.56
DG1643 20.3324 142.8278 2.921e-17 2.321e-17 9.845e-18 81.9296 895.49
DG1644 21.9545 143.4989 2.791e-17 2.114e-17 9.997e-18 83.8927 890.7
DG1645 20.0762 143.0287 2.642e-17 2.001e-17 9.09e-18 69.6044 895.47
DG1646 21.4403 143.6357 2.776e-17 2.228e-17 1.059e-17 86.2811 895.91
DG1647 20.2302 143.3296 1.648e-17 1.477e-17 6.848e-18 107.2359 892.25
DG1648 20.446 143.4486 2.628e-17 2.226e-17 9.365e-18 70.8032 897.03
DG1649 21.7844 142.5361 2.398e-17 2.017e-17 8.312e-18 68.1245 890.57
DG1650 20.856 143.4985 3.762e-17 3.021e-17 1.263e-17 80.7955 895.57
DG1651 21.8134 142.78 2.388e-17 1.999e-17 8.916e-18 68.5915 893.39
DG1652 20.0186 143.3596 2.681e-17 2.316e-17 9.751e-18 88.8442 892.74
DG1653 20.3307 143.5347 2.568e-17 2.251e-17 9.813e-18 68.0274 891.74
DG1654 21.7856 142.9273 2.564e-17 2.351e-17 1.028e-17 76.711 891.3
DG1655 21.5352 143.1408 2.739e-17 2.265e-17 9.967e-18 86.6182 892.79
DG1656 22.0431 143.3316 3.001e-17 2.315e-17 1.103e-17 71.9801 890.73
DG1657 21.1329 143.7248 2.833e-17 2.405e-17 1.056e-17 92.5842 899.54
DG1658 20.3011 142.8465 1.807e-17 1.513e-17 6.7e-18 119.1285 894.26
DG1659 20.334 142.6653 2.5e-17 2.1e-17 8.757e-18 69.4535 898.71
DG1660 20.8195 143.6041 2.562e-17 2.126e-17 9.611e-18 70.66 896.01
DG1661 21.4144 142.858 2.66e-17 1.987e-17 9.033e-18 63.2125 898.96
DG1662 22.5016 142.8981 2.973e-17 2.195e-17 1.142e-17 87.3133 891.66
DG1663 20.9992 142.8811 2.799e-17 2.455e-17 1.038e-17 94.9106 896.48
DG1664 21.0206 142.3971 1.696e-17 1.474e-17 6.034e-18 91.7074 892.8
