Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4090 158.6698 55.4083 4.004e-16 2.712e-16 8.947e-17 502.814 372.9
DG4091 158.3095 55.5051 1.208e-16 1.166e-16 4.871e-17 150.781 372.72
DG4092 158.4026 55.1295 2.034e-16 1.576e-16 5.85e-17 179.4359 373.68
DG4093 158.6486 55.8186 1.419e-16 1.037e-16 5.031e-17 175.5318 370.26
DG4094 158.9182 55.1815 1.507e-16 1.239e-16 5.184e-17 196.2464 372.58
DG4095 158.6188 54.7142 1.446e-16 1.369e-16 5.183e-17 171.7697 370.79
DG4096 158.4729 55.735 1.423e-16 9.808e-17 4.384e-17 155.6184 370.58
DG4097 158.7044 54.8451 9.954e-17 8.297e-17 3.77e-17 192.8829 373.83
DG4098 158.3761 55.2512 1.373e-16 1.141e-16 5.013e-17 199.032 372.53
DG4099 158.2126 55.4875 1.514e-16 1.248e-16 5.343e-17 235.8971 374.03
