Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1785 251.4951 114.6904 1.561e-16 1.302e-16 5.608e-17 397.4009 264.01
DG1786 251.5825 114.8885 3.211e-16 2.438e-16 9.981e-17 238.2061 265.1
DG1787 250.756 114.7244 2.034e-16 1.606e-16 7.653e-17 232.7387 263.39
DG1788 251.7157 114.8128 1.48e-16 1.164e-16 5.097e-17 469.6667 263.08
DG1789 251.4044 113.8454 2.386e-16 1.901e-16 7.375e-17 238.9203 264.33
DG1790 251.4084 114.9105 2.323e-16 1.965e-16 8.552e-17 183.2853 261.48
DG1791 251.8548 113.8566 2.26e-16 1.92e-16 8.057e-17 266.8116 262.96
DG1792 252.0322 114.546 2.086e-16 1.843e-16 6.962e-17 216.0918 262.89
DG4021 273.5835 123.6641 1.47e-16 1.229e-16 5.364e-17 333.3823 233.34
DG4022 274.0104 123.7348 2.377e-16 2.062e-16 8.777e-17 256.1909 233.91
DG4023 273.6739 123.2777 2.454e-16 1.814e-16 7.834e-17 239.3889 232.75
DG4024 273.9395 123.9962 2.398e-16 1.785e-16 7.739e-17 276.4114 233.34
DG4025 273.4637 123.9293 1.993e-16 1.741e-16 7.545e-17 215.8586 232.08
DG4459 262.0874 114.7257 1.543e-16 1.349e-16 5.53e-17 211.7948 250.74
