Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3232 6.2476 55.9963 1.078e-15 7.125e-16 2.325e-16 910.8741 162.15
DG3233 6.6725 55.1685 3.632e-16 2.822e-16 1.203e-16 304.085 161.28
DG3234 4.7746 56.969 3.449e-16 3.115e-16 1.384e-16 253.1051 162.5
DG3235 6.1728 55.8064 4.14e-16 3.475e-16 1.325e-16 306.5747 160.9
DG3236 4.9996 56.8827 3.382e-16 2.894e-16 1.232e-16 290.5752 162.72
DG3237 7.0579 56.3816 3.679e-16 2.874e-16 1.269e-16 301.4906 164.13
DG3238 6.8183 57.1254 3.5e-16 2.602e-16 1.251e-16 276.1689 160.52
DG3239 5.1168 56.1992 4.461e-16 3.055e-16 1.507e-16 333.6651 158.8
DG3240 5.4859 55.04 3.689e-16 2.949e-16 1.238e-16 254.9705 160.25
DG3241 6.0546 56.8912 4.305e-16 3.439e-16 1.497e-16 355.9088 164.21
DG3242 6.2972 56.2079 4.391e-16 3.544e-16 1.458e-16 336.6924 163.94
DG3243 6.774 54.9629 4.008e-16 2.885e-16 1.356e-16 283.1289 161.1
DG3244 4.5184 56.2244 4.903e-16 4.371e-16 1.679e-16 268.2033 158.46
