Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0001 57.1919 52.194 4.812e-17 4.459e-17 2.03e-17 228.7079 506.55
DG0002 57.5854 52.2907 4.948e-17 3.538e-17 1.803e-17 141.9233 504.22
DG0003 57.119 52.2678 6.432e-17 5.332e-17 2.557e-17 117.0452 505.41
DG0004 57.2256 52.2234 8.102e-17 5.596e-17 2.683e-17 148.2461 506.2
DG0005 57.3198 52.0589 9.551e-17 7.244e-17 3.055e-17 129.839 505.78
DG0006 56.7737 52.2596 7.469e-17 6.035e-17 2.709e-17 125.7299 504.71
DG5353 65.7155 77.5002 8.829e-17 6.662e-17 3.114e-17 185.7755 499.92
DG5354 65.6116 77.6852 8.866e-17 7.164e-17 3.014e-17 146.2659 500.06
DG5355 65.5531 77.7349 7.563e-17 6.072e-17 2.354e-17 130.591 500.28
DG5356 65.528 77.6537 8.363e-17 6.872e-17 2.71e-17 172.8496 500.88
