Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1674 196.5485 82.4641 4.797e-17 3.773e-17 1.637e-17 125.6801 614.77
DG1675 196.3879 82.5821 4.64e-17 3.798e-17 1.727e-17 88.9201 614.84
DG3988 185.1006 68.868 1.213e-16 8.367e-17 2.975e-17 297.6596 634.93
DG3989 184.9095 68.8253 4.207e-17 3.88e-17 1.665e-17 115.884 634.21
DG3990 184.7913 69.0314 4.804e-17 4.081e-17 1.71e-17 96.1172 635.92
DG3991 184.894 68.5568 5.781e-17 4.927e-17 1.908e-17 96.9465 634.42
DG3992 184.9133 69.3127 3.981e-17 3.338e-17 1.548e-17 94.7146 635.97
DG3993 185.3108 68.8006 4.307e-17 3.68e-17 1.664e-17 103.6811 634.19
DG3994 185.199 69.2042 4.85e-17 4.054e-17 1.575e-17 108.3457 633.0
DG3995 184.9168 69.0988 4.434e-17 3.305e-17 1.62e-17 103.8989 633.2
DG3996 185.3063 68.8635 4.122e-17 3.756e-17 1.425e-17 94.9119 636.17
DG3997 185.2045 68.6047 4.616e-17 3.847e-17 1.647e-17 101.7718 634.67
DG5463 180.7174 42.6859 3.644e-17 2.822e-17 1.372e-17 168.1369 619.05
DG5464 180.6427 42.6776 5.864e-17 4.713e-17 2.084e-17 125.4198 618.55
DG5465 181.0127 42.6843 4.201e-17 3.394e-17 1.434e-17 186.7248 619.77
DG5466 180.7938 42.7152 7.169e-17 6.198e-17 2.226e-17 103.8266 619.27
