Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4483 168.6817 129.1202 8.643e-16 7.162e-16 2.241e-16 542.3791 259.69
DG4484 169.6668 128.0743 3.033e-16 2.86e-16 1.271e-16 303.0136 263.33
DG4485 171.5184 128.7339 4.78e-16 3.533e-16 1.686e-16 304.3433 259.4
DG4486 167.8161 128.0629 3.859e-16 2.793e-16 1.134e-16 246.9272 259.56
DG4487 167.6489 130.0789 3.843e-16 3.075e-16 1.394e-16 287.5255 260.57
DG4488 168.6884 128.5868 3.136e-16 2.652e-16 1.102e-16 258.3308 264.65
DG4489 166.136 128.8402 3.751e-16 3.493e-16 1.406e-16 327.8917 261.49
DG4490 170.1194 129.673 3.178e-16 2.823e-16 1.266e-16 297.9724 261.09
DG4491 168.2539 127.0674 3.292e-16 2.804e-16 1.228e-16 294.3596 261.17
DG4492 167.5693 128.4246 3.866e-16 3.363e-16 1.519e-16 299.769 260.26
DG4493 168.0379 130.4502 2.571e-16 1.78e-16 8.096e-17 448.1762 261.37
DG4494 167.3439 130.6688 3.985e-16 2.762e-16 1.208e-16 315.9336 260.93
DG4495 170.6682 128.0312 3.49e-16 3.041e-16 1.292e-16 259.4191 261.84
DG4496 169.7606 128.6031 2.474e-16 2.064e-16 8.473e-17 282.2006 258.87
DG4497 166.6976 128.2885 3.585e-16 2.899e-16 1.119e-16 286.2814 259.34
DG4498 170.0363 128.9061 2.391e-16 1.765e-16 8.743e-17 326.4752 259.09
DG4499 170.6256 129.8182 3.593e-16 2.967e-16 1.25e-16 273.2588 262.96
