Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0629 160.3083 143.0246 3.495e-16 2.657e-16 8.136e-17 441.9791 380.03
DG0630 160.0128 141.8757 1.445e-16 1.128e-16 4.453e-17 174.1883 378.45
DG0631 161.611 142.8474 1.372e-16 1.096e-16 4.552e-17 171.0516 381.75
DG0632 159.3269 143.1399 9.425e-17 7.444e-17 3.012e-17 304.0506 379.55
DG0633 159.6808 143.1834 9.22e-17 7.619e-17 3.667e-17 298.6913 376.6
DG0634 158.5217 143.0571 1.377e-16 1.188e-16 5.654e-17 188.0145 376.71
DG0635 161.9325 143.2684 1.361e-16 1.161e-16 4.605e-17 185.0211 375.97
DG0636 160.3322 144.2461 1.342e-16 1.097e-16 4.835e-17 198.4136 376.29
DG0637 158.8239 142.3234 1.326e-16 1.068e-16 4.855e-17 174.3397 375.49
DG0638 159.4085 143.8483 1.484e-16 1.038e-16 4.277e-17 159.3286 378.39
DG0639 160.459 143.1164 8.496e-17 7.557e-17 3.183e-17 490.4012 379.46
DG0640 160.3907 143.2937 1.506e-16 1.045e-16 4.841e-17 172.3716 375.99
DG0641 161.9601 142.6068 1.476e-16 1.172e-16 4.898e-17 214.2879 377.57
DG0642 160.3547 144.0808 1.008e-16 7.937e-17 3.591e-17 196.2211 377.39
DG0643 158.7331 142.8384 1.481e-16 1.262e-16 5.904e-17 200.0783 376.34
DG0644 162.4401 143.1779 1.609e-16 1.149e-16 5.791e-17 198.5618 376.0
DG0645 162.6205 142.8449 9.281e-17 7.659e-17 3.471e-17 177.6159 378.33
DG0646 159.9517 143.1555 9.238e-17 7.931e-17 3.262e-17 340.9014 381.32
DG0647 159.547 143.3037 1.505e-16 1.109e-16 4.847e-17 184.233 376.21
