Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0125 261.9776 1.7714 5.619e-17 4.034e-17 1.487e-17 168.6373 997.15
DG0126 267.4427 2.0433 2.037e-17 1.672e-17 7.717e-18 56.5651 995.53
DG0127 253.2864 1.8878 1.495e-17 1.125e-17 5.17e-18 62.9039 996.75
DG0128 265.5058 1.7667 1.436e-17 1.128e-17 4.895e-18 151.5132 996.06
DG0129 266.6015 1.945 1.969e-17 1.753e-17 7.357e-18 48.5462 995.29
DG0130 260.7887 1.6104 2.203e-17 1.647e-17 8.45e-18 73.9278 996.93
DG0131 258.4443 1.8274 1.954e-17 1.508e-17 7.165e-18 56.7563 997.27
DG0132 264.3609 1.6253 1.248e-17 1.317e-17 5.022e-18 71.6254 996.05
DG0133 267.0423 1.7519 1.981e-17 1.668e-17 7.637e-18 70.2734 996.5
DG0134 270.809 1.6998 1.873e-17 1.521e-17 7.494e-18 60.3546 996.14
DG0135 263.5528 1.7726 1.312e-17 1.115e-17 4.776e-18 130.4544 997.18
