Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1828 245.0488 71.9776 6.66e-17 4.919e-17 1.73e-17 209.7186 883.24
DG1829 245.3819 71.9942 2.608e-17 2.199e-17 1.01e-17 73.8987 886.13
DG1830 244.6719 72.389 1.642e-17 1.369e-17 5.859e-18 85.1763 884.34
DG1831 244.8682 72.028 1.906e-17 1.602e-17 7.164e-18 133.2649 884.07
DG1832 245.0599 72.0182 2.356e-17 1.826e-17 8.646e-18 69.6805 882.72
DG1833 244.9259 71.5387 2.324e-17 1.914e-17 8.486e-18 62.6976 885.61
DG1834 244.7913 71.9888 3.721e-17 2.892e-17 1.174e-17 65.2159 887.69
DG1835 245.2325 72.045 2.681e-17 2.353e-17 1.04e-17 72.9184 882.45
DG1836 245.014 72.1986 3.489e-17 2.936e-17 1.122e-17 71.9459 887.02
DG1837 244.8227 72.0178 2.482e-17 2.005e-17 8.032e-18 60.4184 884.65
DG1838 244.992 72.1641 1.678e-17 1.416e-17 6.439e-18 112.2635 886.09
DG1839 245.2816 72.1701 2.349e-17 2.087e-17 8.846e-18 66.8065 881.82
DG1840 244.9726 72.1011 2.628e-17 1.969e-17 9.68e-18 95.0414 883.96
DG1841 244.5353 71.8207 2.505e-17 1.808e-17 8.496e-18 59.1253 884.82
DG1842 245.5412 71.869 2.29e-17 1.894e-17 8.763e-18 59.7425 888.25
DG1843 245.3245 71.8146 1.84e-17 1.506e-17 7.589e-18 139.1192 883.55
DG1844 245.3142 72.3989 2.567e-17 2.062e-17 1.038e-17 79.8114 883.05
DG1845 245.3204 71.899 3.386e-17 3.053e-17 1.041e-17 71.7029 887.92
