Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0041 350.8746 65.1271 1.856e-16 1.714e-16 7.749e-17 605.8839 229.16
DG0042 350.2949 65.6728 3.104e-16 2.671e-16 1.082e-16 291.7322 227.94
DG0043 351.5408 64.7166 3.073e-16 2.522e-16 1.18e-16 263.2883 229.61
DG0044 350.2132 65.0057 3.057e-16 2.421e-16 1.045e-16 266.5886 229.98
DG0045 350.9799 64.8272 2.805e-16 1.993e-16 9.697e-17 242.4675 229.18
DG0046 350.3393 65.4011 2.951e-16 2.211e-16 9.031e-17 221.4678 227.7
DG0047 351.1948 64.9857 2.778e-16 2.193e-16 8.898e-17 228.1577 230.24
DG0048 350.2916 64.9811 2.897e-16 2.354e-16 1.02e-16 260.0353 227.81
DG2344 332.2581 59.8405 1.928e-16 1.547e-16 5.837e-17 371.5656 241.52
DG2345 331.6073 59.7048 2.546e-16 2.026e-16 9.014e-17 220.2322 240.73
DG2346 332.9185 59.6502 2.685e-16 1.979e-16 8.334e-17 247.3453 239.28
DG2347 332.6919 59.5376 2.979e-16 2.482e-16 9.722e-17 278.73 240.87
DG2348 332.2367 59.4202 2.59e-16 1.888e-16 8.328e-17 238.3506 241.09
DG3985 313.9905 77.0219 3.054e-16 2.519e-16 1.079e-16 254.5533 247.33
DG3986 313.8794 76.3918 1.954e-16 1.495e-16 6.674e-17 438.9383 246.86
DG3987 313.7632 76.9802 2.911e-16 2.405e-16 1.074e-16 244.7252 246.81
