Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1851 133.8587 4.2918 9.192e-16 6.29e-16 2.335e-16 791.1844 231.78
DG1852 132.0341 5.2409 3.816e-16 2.815e-16 1.309e-16 311.9804 231.89
DG1853 136.3622 4.9871 3.593e-16 3.165e-16 1.368e-16 302.7719 232.95
DG1854 135.1652 3.459 3.746e-16 2.96e-16 1.339e-16 326.6302 232.59
DG1855 130.1647 4.0928 3.499e-16 2.817e-16 1.182e-16 260.1692 232.87
DG1856 122.5814 4.7425 3.622e-16 2.975e-16 1.191e-16 371.2149 230.68
DG1857 134.5079 3.3959 2.584e-16 2.03e-16 8.734e-17 333.4317 233.3
DG1858 145.5993 3.9944 2.461e-16 1.969e-16 8.161e-17 322.9799 232.36
DG1859 134.3603 5.3878 3.706e-16 2.731e-16 1.311e-16 311.3206 231.88
DG1860 138.2604 3.9534 3.42e-16 2.654e-16 1.137e-16 292.0312 231.34
