Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5246 17.1652 32.4256 1.846e-16 1.254e-16 4.01e-17 142.1747 493.68
DG5247 16.9766 31.7804 7.481e-17 5.197e-17 2.717e-17 123.1675 493.55
DG5248 17.055 31.7429 6.38e-17 5.032e-17 2.579e-17 148.6493 492.56
DG5249 18.2254 32.0277 6.607e-17 5.538e-17 2.064e-17 119.7081 492.99
DG5250 16.9436 32.3056 4.21e-17 3.711e-17 1.636e-17 215.4463 493.92
DG5251 17.9556 32.2728 6.157e-17 4.92e-17 2.066e-17 126.0248 494.49
DG5252 16.0011 32.639 6.632e-17 5.331e-17 2.659e-17 133.9358 492.92
DG5253 17.448 32.8325 6.855e-17 5.06e-17 2.4e-17 144.1404 492.81
DG5254 17.2225 32.8872 6.191e-17 4.971e-17 2.337e-17 119.1412 493.12
DG5255 16.1133 33.0237 7.21e-17 4.893e-17 2.258e-17 146.6963 493.56
DG5256 16.3998 32.6236 7.179e-17 5.208e-17 2.603e-17 109.401 493.54
DG5257 16.8533 32.3632 4.507e-17 3.733e-17 1.652e-17 265.4486 492.37
DG5258 17.3777 32.9056 6.073e-17 5.146e-17 2.18e-17 117.3328 493.41
DG5259 18.0867 32.7476 7.485e-17 5.374e-17 2.451e-17 114.9013 494.24
DG5260 17.4442 32.3858 7.094e-17 5.779e-17 2.268e-17 135.6348 493.4
