Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5608 23.0412 42.6194 3.12e-17 2.661e-17 9.653e-18 90.2417 1336.87
DG5609 22.8071 42.8664 1.254e-17 1.101e-17 4.9e-18 49.1573 1336.84
DG5610 23.0724 42.5627 1.162e-17 9.839e-18 4.258e-18 45.4901 1337.43
DG5611 22.9953 42.3821 1.098e-17 9.958e-18 4.498e-18 46.8311 1334.88
DG5612 23.0477 42.3116 1.158e-17 1.037e-17 4.469e-18 49.1037 1334.84
DG5613 22.8657 42.5032 1.169e-17 1.025e-17 4.743e-18 46.4993 1334.66
DG5614 23.1778 42.4144 1.197e-17 9.742e-18 4.653e-18 54.0147 1334.39
DG5615 23.3735 42.5945 1.085e-17 9.443e-18 4.402e-18 43.8438 1336.21
DG5616 22.6727 42.6096 7.849e-18 6.846e-18 3.142e-18 51.0473 1336.38
DG5617 22.9543 42.4903 7.294e-18 6.114e-18 3.105e-18 62.8324 1334.64
DG5618 23.1682 42.9386 1.17e-17 1.037e-17 4.414e-18 48.8472 1336.48
DG5619 22.7933 42.6603 7.792e-18 6.504e-18 3.353e-18 68.4928 1333.27
DG5620 23.1701 42.7828 9.161e-18 7.42e-18 3.387e-18 86.97 1335.33
DG5621 23.1691 42.6255 8.061e-18 7.682e-18 3.295e-18 78.0194 1334.79
DG5622 22.8066 42.8283 7.574e-18 6.034e-18 2.523e-18 54.9125 1335.02
DG5623 22.814 42.387 1.162e-17 8.821e-18 4.16e-18 49.0058 1335.61
DG5624 23.1042 42.9124 1.221e-17 1.044e-17 4.899e-18 49.1523 1336.85
DG5625 22.6538 42.528 7.191e-18 5.835e-18 2.621e-18 60.3101 1333.39
