Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0774 44.5676 64.4242 1.222e-16 9.116e-17 4.115e-17 308.3607 282.63
DG0775 44.2975 64.6275 1.86e-16 1.53e-16 6.724e-17 205.8872 283.35
DG0776 45.0045 64.5687 1.656e-16 1.277e-16 5.544e-17 195.9321 282.45
DG0777 45.0073 64.4046 1.701e-16 1.549e-16 6.648e-17 214.1979 282.91
DG0778 44.7293 64.0134 1.565e-16 1.295e-16 5.618e-17 168.8296 282.35
DG0984 39.8134 44.5804 1.275e-16 1.136e-16 5.109e-17 195.0809 285.4
DG0985 39.9257 44.5583 1.837e-16 1.626e-16 6.973e-17 246.3307 285.03
DG0986 40.0191 44.3979 2.076e-16 1.542e-16 7.069e-17 216.9635 284.13
DG4963 29.8799 44.1663 1.126e-16 8.811e-17 4.328e-17 301.0074 314.17
DG4964 29.9677 44.1344 1.759e-16 1.382e-16 5.721e-17 179.9202 314.46
DG4965 29.947 44.5962 1.699e-16 1.236e-16 5.155e-17 152.1477 313.71
DG4966 29.7302 43.9879 1.648e-16 1.443e-16 5.906e-17 184.1646 314.3
DG4967 29.8048 44.1717 1.638e-16 1.371e-16 6.157e-17 213.3873 314.56
DG5572 61.784 78.2345 1.439e-16 1.062e-16 4.552e-17 224.2224 263.23
