Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2619 291.0511 81.0327 2.504e-17 2.049e-17 8.887e-18 94.7005 754.45
DG2715 295.4337 64.9497 2.338e-17 1.808e-17 7.736e-18 158.5708 774.64
DG2716 295.1145 64.834 4.582e-17 3.754e-17 1.512e-17 91.6857 774.78
DG2717 295.4602 65.0472 3.297e-17 2.756e-17 1.049e-17 73.6646 775.09
DG2718 295.6852 65.0341 3.446e-17 2.708e-17 1.216e-17 85.8921 775.18
DG2719 295.385 65.2065 3.735e-17 3.135e-17 1.414e-17 97.2916 776.02
DG2720 295.4317 65.1153 3.688e-17 2.958e-17 1.283e-17 110.4942 775.0
DG2721 295.8368 65.0866 3.526e-17 2.918e-17 1.243e-17 82.6659 774.97
DG2722 295.6598 64.8118 3.222e-17 2.695e-17 1.212e-17 80.0529 773.82
DG2723 295.635 64.9887 3.354e-17 2.599e-17 1.363e-17 72.938 776.87
DG4797 283.6589 85.9725 2.15e-17 1.728e-17 7.245e-18 141.5884 770.07
DG4798 283.5067 85.9785 3.088e-17 2.757e-17 1.136e-17 103.9824 770.13
DG4799 283.7934 85.9466 2.819e-17 2.549e-17 1.022e-17 68.4469 769.68
DG4800 283.6506 86.0512 4.528e-17 3.436e-17 1.526e-17 88.3458 770.69
