Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BackS096539,2.6418,-33.5152,2.188e-19,2.219e-19,1.671e-19,-0.0001,44.61,0
BackS096544,2.5906,-33.5002,1.037e-18,9.752e-19,5.894e-19,-0.0001,47.0,0
BackS096546,2.5957,-33.5034,1.073e-20,1.440e-20,1.907e-20,0.0007,46.92,0
BackS096547,2.5916,-33.5298,1.077e-19,1.182e-19,9.961e-20,0.0003,46.58,0
BackS096548,2.5597,-33.4681,7.737e-20,8.504e-20,7.624e-20,0.0006,47.81,0
BackS096551,2.5914,-33.4986,1.018e-20,1.334e-20,1.707e-20,0.0002,46.67,0
BackS096552,2.6195,-33.5245,2.081e-18,1.818e-18,1.029e-18,-0.0005,45.49,0
BackS096554,2.5854,-33.4897,4.402e-20,5.156e-20,5.103e-20,-0.0001,47.03,0
BackS096555,2.5107,-33.5210,4.154e-20,4.722e-20,4.558e-20,0.0002,48.35,0
BackS096571,2.5031,-33.5034,2.838e-20,3.543e-20,4.143e-20,0.0,48.45,0
BackS096573,2.5912,-33.4139,5.587e-20,6.638e-20,6.713e-20,-0.0002,46.25,0
BackS096575,2.4917,-33.5041,4.402e-20,5.538e-20,6.374e-20,0.0001,48.44,0
BackS096577,2.6034,-33.4862,2.195e-18,3.383e-18,5.681e-18,0.0001,45.53,0
BackS096585,2.6036,-33.4859,9.531e-20,1.125e-19,1.108e-19,0.0007,45.74,0
BackS096586,2.5392,-33.4981,1.996e-17,1.558e-17,6.890e-18,0.001,48.18,1
BackS096594,2.5932,-33.4827,4.263e-20,5.351e-20,6.063e-20,0.0011,46.56,0
BackS096598,2.6238,-33.5151,1.491e-19,1.658e-19,1.462e-19,-0.0006,45.12,0
BackS096600,2.7044,-33.5700,3.064e-20,4.262e-20,5.765e-20,0.0006,44.88,0
BackS096602,2.5954,-33.5039,6.289e-20,7.565e-20,7.969e-20,0.0006,46.51,0
BackS096613,2.5466,-33.5349,1.896e-18,1.651e-18,9.420e-19,-0.0002,47.64,0
BackS096614,2.5897,-33.4771,1.006e-17,7.990e-18,3.664e-18,-0.0006,46.74,0
BackS096619,2.6384,-33.4991,1.127e-17,1.575e-17,2.219e-17,0.0007,44.56,0
BackS096626,2.6193,-33.4723,1.034e-18,9.353e-19,5.663e-19,0.0007,45.39,0
BackS096628,2.5423,-33.4997,1.400e-20,1.937e-20,2.749e-20,-0.0001,48.15,0
BackS096630,2.5553,-33.4613,2.403e-18,4.735e-18,1.381e-17,0.0007,47.46,0
BackS096634,2.6180,-33.4764,9.269e-20,1.029e-19,8.967e-20,0.0004,45.33,0
BackS096637,2.5339,-33.5149,3.811e-20,4.552e-20,4.927e-20,0.0009,48.3,0
BackS096639,2.5820,-33.4531,8.645e-14,6.964e-14,3.202e-14,0.0009,46.77,1
BackS096641,2.5436,-33.4276,1.106e-19,1.240e-19,1.108e-19,-0.0004,47.17,0
BackS096643,2.5757,-33.4991,5.036e-19,4.976e-19,3.554e-19,0.0001,47.68,0
BackS096648,2.5928,-33.5015,1.213e-20,1.708e-20,2.457e-20,0.0002,46.91,0
BackS096651,2.5878,-33.5069,4.443e-18,6.331e-18,9.412e-18,-0.0007,47.24,0
BackS096653,2.5976,-33.5083,3.537e-20,4.297e-20,4.713e-20,0.0005,46.25,0
BackS096654,2.5903,-33.4984,1.147e-20,1.661e-20,2.562e-20,0.0004,46.93,0
BackS096659,2.6109,-33.4964,2.826e-18,5.197e-18,1.342e-17,0.0004,45.35,0
BackS096662,2.6101,-33.5636,6.067e-19,1.005e-18,2.033e-18,-0.0001,46.11,0
BackS096664,2.6647,-33.5136,7.704e-20,8.624e-20,8.018e-20,-0.0009,44.63,0
BackS096665,2.6270,-33.4862,2.702e-20,3.426e-20,4.131e-20,-0.0009,44.83,0
BackS096669,2.6486,-33.5293,2.912e-18,4.511e-18,7.929e-18,0.0002,44.93,0
BackS096670,2.5753,-33.5204,4.288e-18,8.024e-18,2.159e-17,0.0003,47.4,0
BackS096675,2.6002,-33.5031,1.908e-18,3.208e-18,6.671e-18,-0.0008,46.03,0
BackS096677,2.5999,-33.5050,1.118e-20,1.456e-20,1.813e-20,-0.0001,45.89,0
BackS096679,2.6247,-33.4905,8.220e-14,6.017e-14,2.335e-14,0.0008,44.81,0
BackS096680,2.6266,-33.4972,5.405e-19,5.245e-19,3.581e-19,0.0007,44.72,0
BackS096681,2.7336,-33.4663,4.742e-20,5.836e-20,6.430e-20,0.0002,44.16,0
BackS096683,2.5963,-33.4943,4.322e-19,4.048e-19,2.562e-19,0.0009,46.33,0
BackS096687,2.5854,-33.5021,5.342e-19,5.314e-19,3.924e-19,0.0,47.14,0
BackS096690,2.5521,-33.5429,1.317e-18,1.182e-18,6.747e-19,0.0,47.32,0
BackS096699,2.5972,-33.4871,4.680e-19,4.749e-19,3.447e-19,-0.0006,46.34,0
BackS096700,2.7314,-33.4803,1.854e-20,2.346e-20,2.753e-20,0.0006,44.26,0
BackS096709,2.6744,-33.4814,9.545e-19,1.801e-18,5.066e-18,-0.0008,44.66,0
BackS096711,2.8020,-33.4536,5.663e-18,9.856e-18,2.215e-17,-0.0007,44.29,0
BackS096715,2.6644,-33.4877,1.453e-18,2.194e-18,3.752e-18,0.0005,44.46,0
BackS096718,2.5866,-33.5055,1.554e-18,2.617e-18,5.420e-18,-0.0006,47.03,0
BackS096719,2.5535,-33.4535,1.138e-18,1.090e-18,7.279e-19,-0.0004,47.46,0
BackS096721,2.6246,-33.4936,8.706e-20,9.729e-20,8.895e-20,0.0,44.83,0
BackS096723,2.6106,-33.4888,7.339e-19,6.828e-19,4.310e-19,-0.0006,45.29,0
BackS096724,2.6244,-33.4612,2.087e-18,3.505e-18,7.108e-18,0.0006,45.28,0
BackS096727,2.5252,-33.4706,2.198e-19,2.366e-19,2.012e-19,0.0007,47.87,0
BackS096731,2.6120,-33.5058,1.073e-18,2.288e-18,8.173e-18,0.0001,45.24,0
BackS096732,2.5114,-33.5221,1.449e-18,1.261e-18,7.097e-19,0.0003,48.2,0
BackS096737,2.5906,-33.5041,5.825e-19,5.824e-19,4.203e-19,0.0,46.85,0
BackS096738,2.6004,-33.5046,2.260e-19,2.230e-19,1.575e-19,-0.0001,45.93,0
BackS096740,2.6088,-33.4879,1.394e-19,1.540e-19,1.381e-19,0.0005,45.59,0
BackS096744,2.6398,-33.5137,2.256e-20,2.809e-20,3.199e-20,0.0004,44.73,0
BackS096747,2.6082,-33.5011,7.963e-19,7.675e-19,5.102e-19,0.0005,45.45,0
BackS096753,2.5550,-33.4909,1.566e-20,2.013e-20,2.450e-20,0.0012,48.14,0
BackS096761,2.5017,-33.4137,2.970e-18,5.315e-18,1.299e-17,0.0001,47.45,0
BackS096762,2.6779,-33.5690,2.098e-20,2.576e-20,2.940e-20,-0.0009,45.24,0
BackS096770,2.5904,-33.4539,5.373e-20,6.009e-20,5.579e-20,0.0006,46.4,0
BackS096771,2.6383,-33.4966,1.839e-18,3.293e-18,7.753e-18,-0.0001,44.58,0
BackS096772,2.6167,-33.4905,1.370e-19,1.456e-19,1.161e-19,0.0001,45.12,0
BackS096775,2.6059,-33.4799,6.335e-20,7.354e-20,7.131e-20,-0.0005,45.76,0
BackS096778,2.6520,-33.5081,2.258e-17,1.659e-17,6.497e-18,-0.0005,44.57,0
BackS096779,2.6360,-33.4881,1.741e-19,1.850e-19,1.582e-19,-0.0004,44.64,0
BackS096780,2.7239,-33.4809,8.319e-19,7.867e-19,5.171e-19,-0.0003,44.33,0
BackS096784,2.6008,-33.4920,2.357e-19,2.505e-19,1.984e-19,0.0007,46.17,0
BackS096787,2.6094,-33.4740,1.058e-20,1.467e-20,2.072e-20,0.0003,45.88,0
BackS096788,2.5870,-33.5069,1.108e-19,1.244e-19,1.102e-19,0.0006,47.2,0
BackS096790,2.5756,-33.5347,1.186e-17,8.977e-18,3.685e-18,-0.0003,47.5,1
BackS096791,2.5835,-33.4803,5.201e-14,4.531e-14,2.413e-14,0.0007,47.03,1
BackS096792,2.5798,-33.4749,1.475e-18,1.305e-18,7.335e-19,0.0004,47.38,0
BackS096793,2.5837,-33.4813,8.851e-18,7.465e-18,3.688e-18,-0.0002,47.64,0
BackS096794,2.6086,-33.4977,1.168e-20,1.563e-20,2.040e-20,-0.001,45.48,0
BackS096795,2.5730,-33.4950,5.074e-14,3.773e-14,1.504e-14,0.0,47.65,0
BackS096798,2.5677,-33.4998,5.370e-20,6.614e-20,7.017e-20,-0.0001,47.93,0
BackS096799,2.5892,-33.4880,1.792e-20,2.424e-20,3.292e-20,-0.0,46.79,0
BackS096802,2.6122,-33.4458,1.325e-19,1.433e-19,1.221e-19,0.0003,45.27,0
