Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BackDG0042,25.1687,18.6147,1.033e-16,8.255e-17,2.591e-17,185.3231,847.3
BackDG0043,25.0682,18.7602,2.999e-17,2.208e-17,1.050e-17,155.4947,845.27
BackDG0044,24.9045,18.1203,3.650e-17,3.538e-17,1.526e-17,101.7114,845.86
BackDG0045,24.6205,18.4224,3.167e-17,2.906e-17,1.234e-17,91.3276,843.67
BackDG0046,24.6508,18.7829,4.168e-17,3.354e-17,1.532e-17,92.4629,845.83
BackDG0047,25.0590,18.2063,3.923e-17,3.211e-17,1.431e-17,96.5681,845.01
BackDG0048,25.2891,18.9630,3.809e-17,3.109e-17,1.429e-17,109.7943,845.33
BackDG0049,24.7152,18.6752,4.056e-17,3.197e-17,1.402e-17,86.5539,846.79
BackDG0050,25.0418,18.1937,2.489e-17,2.272e-17,9.306e-18,98.1719,843.59
BackDG0051,24.8392,18.9425,4.042e-17,3.380e-17,1.477e-17,105.8209,841.85
BackDG0052,25.4629,18.5581,3.869e-17,2.898e-17,1.265e-17,82.8896,842.56
BackDG0053,24.8658,18.4952,3.827e-17,3.046e-17,1.375e-17,105.5982,841.88
BackDG0054,25.4339,18.5717,4.122e-17,3.179e-17,1.578e-17,88.6962,845.81
BackDG0055,25.1362,18.4004,3.611e-17,2.785e-17,1.483e-17,78.0347,846.2
BackDG0056,10.9560,4.5270,3.321e-17,2.516e-17,8.413e-18,104.717,1493.79
BackDG0057,11.1362,4.7479,1.146e-17,8.729e-18,4.748e-18,41.2955,1494.25
BackDG0058,11.1579,4.5043,7.601e-18,6.336e-18,2.991e-18,90.3518,1480.9
BackDG0059,10.8076,4.7682,7.977e-18,7.085e-18,2.902e-18,64.1512,1488.35
BackDG0060,11.0424,4.7494,8.099e-18,7.079e-18,3.127e-18,52.3789,1494.8
BackDG0061,10.6094,4.7303,8.087e-18,7.058e-18,3.341e-18,68.1007,1497.03
BackDG0062,10.6874,4.9781,1.207e-17,1.030e-17,4.254e-18,59.3439,1485.22
BackDG0063,10.7784,5.1259,1.056e-17,9.643e-18,4.577e-18,46.9827,1490.23
BackDG0064,10.8552,4.8492,1.699e-17,1.291e-17,6.186e-18,49.054,1482.05
BackDG0065,10.6571,4.6678,9.628e-18,7.244e-18,3.587e-18,94.3357,1486.4
BackDG0066,11.2670,4.7523,1.138e-17,9.682e-18,3.926e-18,41.1807,1485.91
BackDG0067,11.2395,4.5235,1.716e-17,1.384e-17,5.918e-18,52.4375,1497.0
BackDG0068,11.4442,4.6149,1.279e-17,1.036e-17,4.970e-18,56.0124,1494.35
BackDG0069,10.7290,4.4876,1.219e-17,1.055e-17,4.295e-18,52.1655,1491.19
BackDG0070,10.7587,4.8349,1.145e-17,8.646e-18,4.316e-18,40.2413,1489.6
BackDG0071,10.8937,4.3162,1.071e-17,9.760e-18,4.434e-18,50.0655,1495.77
BackDG0072,10.6852,5.0780,1.230e-17,1.036e-17,4.970e-18,48.6481,1490.29
BackDG0073,10.8794,4.4737,8.690e-18,7.676e-18,3.400e-18,80.7001,1480.46
BackDG0074,11.1916,4.2760,7.667e-18,7.157e-18,3.325e-18,51.3036,1487.53
BackDG0075,10.8551,4.9302,1.101e-17,8.917e-18,4.241e-18,38.0999,1493.06
BackDG0076,11.1152,4.0636,7.916e-18,6.526e-18,2.879e-18,56.9588,1489.63
BackDG0077,11.1354,4.7167,1.110e-17,9.227e-18,4.335e-18,44.303,1489.26
BackDG0078,11.0041,4.5196,8.690e-18,6.868e-18,3.285e-18,122.0468,1482.75
BackDG0079,11.1919,4.7502,1.280e-17,8.900e-18,4.403e-18,40.4292,1491.16
BackDG0080,11.2373,4.3011,8.604e-18,6.698e-18,2.953e-18,57.9239,1495.08
BackDG0081,10.9566,4.0047,1.242e-17,9.891e-18,4.711e-18,64.7023,1487.92
BackDG0082,10.9159,4.2706,7.050e-18,6.228e-18,3.012e-18,101.7072,1484.23
BackDG0083,11.2705,4.5665,8.078e-18,6.150e-18,2.685e-18,61.7874,1491.3
BackDG0084,11.3465,4.6101,1.349e-17,1.062e-17,5.065e-18,48.3741,1482.88
BackDG0085,11.4154,4.5777,1.119e-17,9.289e-18,4.256e-18,46.0987,1490.82
BackDG0086,10.9158,4.4542,1.216e-17,1.171e-17,5.160e-18,50.9108,1491.23
BackDG0087,11.0905,4.7003,7.493e-18,6.729e-18,2.935e-18,81.3947,1489.2
BackDG0088,10.9336,4.2305,1.741e-17,1.421e-17,5.520e-18,47.7154,1488.13
BackDG0089,10.6379,4.6103,9.359e-18,7.073e-18,3.525e-18,86.3999,1493.16
BackDG0090,11.0343,4.3277,1.083e-17,1.027e-17,4.541e-18,46.1678,1482.69
BackDG0091,11.0569,4.5438,8.927e-18,7.245e-18,2.856e-18,99.8909,1495.61
BackDG0092,11.4930,4.4805,1.260e-17,1.047e-17,5.135e-18,51.8696,1483.04
BackDG0093,10.6331,4.7645,1.134e-17,8.994e-18,4.260e-18,44.8822,1482.23
BackDG0094,10.3576,4.5055,1.256e-17,1.039e-17,4.517e-18,44.291,1487.62
BackDG0095,11.0687,4.4109,9.566e-18,8.049e-18,3.767e-18,92.7132,1490.5
BackDG0096,10.9439,4.4680,7.620e-18,6.195e-18,2.721e-18,65.094,1482.7
BackDG0097,10.9735,4.4030,1.232e-17,1.053e-17,4.436e-18,56.0543,1487.05
BackDG0098,11.2727,4.2343,1.140e-17,1.059e-17,4.688e-18,49.3455,1486.1
BackDG0295,-31.7038,25.3705,1.229e-17,1.059e-17,4.870e-18,65.5988,1157.34
BackDG0317,22.0510,43.6728,8.175e-18,5.683e-18,2.857e-18,49.2415,1560.79
BackDG0339,4.7559,5.0767,4.165e-17,2.979e-17,1.490e-17,141.8762,592.32
BackDG0425,-9.9042,-15.8252,3.539e-17,2.325e-17,8.274e-18,100.8293,1563.14
BackDG0426,-9.9979,-15.7634,1.045e-17,8.969e-18,4.018e-18,39.455,1560.42
BackDG0427,-9.9243,-15.9937,1.126e-17,9.557e-18,4.182e-18,50.2717,1561.61
BackDG0428,-9.8707,-15.8751,1.132e-17,9.721e-18,4.479e-18,45.9992,1560.87
