Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S277869 185.6967 162.6605 6.318e-18 1.024e-17 2.03e-17 0.0 32.91 0.0
S277870 185.7046 162.6722 1.103e-22 2.233e-22 6.748999999999999e-22 0.0 34.42 0.0
S277871 185.7109 162.6902 4.0329999999999995e-22 7.8969999999999995e-22 2.324e-21 0.0 34.8 0.0
S277872 185.6286 162.7062 1.7729999999999998e-22 3.4639999999999997e-22 9.597e-22 0.0 35.59 0.0
S277873 185.6396 162.6894 1.243e-21 2.145e-21 4.788e-21 0.0 35.57 0.0
S277875 185.8411 162.5973 1.297e-17 1.963e-17 3.297e-17 0.0 32.48 0.0
S277877 185.8249 162.6104 1.138e-19 1.311e-19 1.281e-19 0.0 32.1 0.0
S277878 185.7163 162.6707 1.6e-21 2.674e-21 5.711e-21 0.0 34.27 0.0
S277881 185.6884 162.6665 3.8740000000000005e-20 4.9740000000000003e-20 5.91e-20 0.0 34.07 0.0
S277882 185.6572 162.7259 1.8529999999999997e-22 3.815e-22 1.263e-21 0.0 35.1 0.0
S277884 185.8226 162.6169 1.473e-22 3.208e-22 1.173e-21 0.0 31.98 0.0
S277885 185.7369 162.638 4.1550000000000004e-21 6.5450000000000005e-21 1.192e-20 0.0 32.45 0.0
S277886 185.7552 162.6434 7.646e-19 7.44e-19 5.191e-19 0.001 32.55 0.0
S277888 185.6585 162.6874 1.065e-18 1.02e-18 6.892e-19 0.0 35.52 0.0
S277890 185.8062 162.6184 8.565e-19 8.419e-19 5.761e-19 0.0 32.34 0.0
S277892 185.5671 162.7481 1.075e-20 1.535e-20 2.3620000000000002e-20 0.0 36.17 0.0
S277894 185.6826 162.6878 3.969e-18 3.443e-18 1.904e-18 0.0 35.26 0.0
S277895 185.6903 162.6643 8.507e-21 1.2410000000000002e-20 1.901e-20 0.0 34.0 0.0
S277897 185.9848 162.4819 2.303e-18 4.137e-18 1.027e-17 0.0 32.06 0.0
S277898 185.5954 162.7234 9.525e-19 1.876e-18 5.559e-18 0.0 35.84 0.0
S277899 185.8213 162.595 2.521e-21 4.182e-21 8.472e-21 0.0 32.02 0.0
S277901 185.5105 162.7534 6.161e-21 9.311e-21 1.5860000000000002e-20 0.0 36.06 0.0
S277902 185.7956 162.5739 9.766e-22 1.7090000000000002e-21 3.98e-21 0.0 33.09 0.0
S277904 185.695 162.6592 9.684000000000001e-20 1.105e-19 1.021e-19 0.0 33.86 1.0
S277905 185.9142 162.5254 3.1449999999999997e-22 6.134e-22 1.748e-21 0.0 31.69 0.0
S277906 185.7134 162.6612 1.236e-21 2.14e-21 4.7490000000000004e-21 0.0 33.63 0.0
S277907 185.6993 162.667 2.6479999999999997e-22 5.362e-22 1.6510000000000001e-21 0.0 33.78 0.0
S277909 185.6752 162.7005 1.129e-19 1.287e-19 1.206e-19 0.0 35.12 0.0
S277910 185.6886 162.6642 2.6110000000000002e-20 3.472e-20 4.623e-20 0.0 33.88 0.0
S277911 185.6575 162.6823 2.631e-19 2.908e-19 2.553e-19 0.0 34.6 0.0
S277912 185.5889 162.7353 1.4340000000000001e-21 2.542e-21 5.945e-21 0.0 36.22 0.0
S277915 185.7935 162.6011 4.152e-21 6.671e-21 1.251e-20 0.0 32.14 0.0
S277916 185.702 162.6605 3.402e-21 5.668e-21 1.1390000000000002e-20 0.0 32.74 0.0
S277918 185.69 162.645 8.016e-18 6.525e-18 3.138e-18 0.0 33.44 0.0
S277919 185.7477 162.6524 1.966e-19 2.221e-19 2.063e-19 0.0 33.06 0.0
S277920 185.6664 162.6828 3.54e-18 6.362e-18 1.569e-17 0.0 35.38 0.0
S277921 185.7418 162.6291 2.0240000000000002e-21 3.524e-21 8.025e-21 0.0 32.53 0.0
S277922 185.6095 162.7255 9.529e-22 1.73e-21 4.2500000000000004e-21 0.0 36.12 0.0
S277924 185.7181 162.6618 5.397e-20 6.507e-20 6.794e-20 0.0 33.34 0.0
S277925 185.7713 162.6271 2.6919999999999997e-22 5.23e-22 1.543e-21 0.0 32.23 0.0
S277926 185.6536 162.695 2.004e-19 2.234e-19 2.105e-19 0.0 35.69 0.0
S277930 185.6949 162.669 4.239e-19 4.432e-19 3.552e-19 0.0 36.66 0.0
S277931 185.68 162.6776 9.415000000000001e-21 1.3380000000000001e-20 1.981e-20 0.0 35.38 0.0
S277932 185.677 162.684 2.419e-22 4.962e-22 1.569e-21 0.0 35.44 0.0
S277933 185.6841 162.668 1.481e-22 3.007e-22 9.466e-22 0.001 34.22 0.0
S277934 185.5402 162.7149 3.9080000000000006e-20 5.2540000000000006e-20 6.884e-20 0.0 35.06 0.0
S277937 185.6923 162.648 3.207e-22 6.688999999999999e-22 2.243e-21 0.0 33.04 0.0
S277938 185.692 162.6661 5.447e-20 7.113e-20 8.746000000000001e-20 0.0 32.06 0.0
S277939 185.6352 162.7108 4.14e-21 6.501e-21 1.1720000000000001e-20 0.0 36.0 0.0
S277940 185.8753 162.5901 1.251e-22 2.553e-22 8.039999999999999e-22 0.0 32.35 0.0
S277941 185.6981 162.694 4.167e-18 7.562e-18 1.86e-17 0.0 35.16 0.0
S277943 185.7783 162.6161 1.585e-18 2.484e-18 4.494e-18 0.0 32.05 0.0
S277946 185.6994 162.6626 7.589e-14 7.939e-14 6.35e-14 0.0 33.9 1.0
S277947 185.7427 162.6339 1.335e-18 1.283e-18 8.188e-19 0.0 32.65 0.0
S277948 185.6786 162.675 6.985e-14 4.757e-14 1.57e-14 0.0 34.45 0.0
S277950 185.7583 162.6446 1.7279999999999998e-22 3.653e-22 1.19e-21 0.0 32.57 0.0
S277952 185.654 162.6777 7.983e-20 9.427000000000001e-20 9.699000000000001e-20 0.0 35.37 0.0
S277953 185.9845 162.5048 3.9329999999999997e-22 7.641999999999999e-22 2.157e-21 0.0 31.62 0.0
S277954 185.6963 162.6763 1.094e-21 2.156e-21 6.214e-21 0.0 34.78 0.0
S277955 185.77 162.6747 1.986e-18 3.193e-18 6.195e-18 0.0 34.05 0.0
S277956 185.6637 162.7 3.5160000000000004e-20 4.4960000000000005e-20 5.23e-20 0.0 35.68 0.0
S277958 185.6975 162.6723 5.328e-18 4.569e-18 2.317e-18 0.0 35.68 0.0
S277959 185.7047 162.6776 4.061e-19 4.245e-19 3.329e-19 0.0 34.52 0.0
S277960 185.6395 162.669 1.9109999999999999e-22 3.972e-22 1.3210000000000001e-21 0.0 34.39 0.0
S277961 185.6684 162.6741 2.882e-22 5.497999999999999e-22 1.497e-21 0.0 35.42 0.0
