Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S228333 23.6833 38.7571 1.3180000000000001e-21 2.031e-21 3.506e-21 0.0 117.14 0.0
S228335 23.768 38.6874 4.5430000000000006e-20 5.3170000000000005e-20 5.128e-20 0.0 113.11 0.0
S228336 23.759 38.6895 1.036e-21 1.789e-21 3.853e-21 0.0 114.7 0.0
S228339 23.7711 38.6886 3.015e-18 6.499e-18 2.271e-17 0.0 114.34 1.0
S228344 23.7576 38.6791 1.092e-22 1.9889999999999999e-22 5.160999999999999e-22 0.0 113.48 0.0
S228345 23.7498 38.6985 2.804e-18 4.74e-18 9.768e-18 0.0 115.44 0.0
S228348 23.7616 38.6909 4.154e-21 5.91e-21 9.055e-21 0.0 115.21 0.0
S228349 23.8044 38.6449 3.55e-14 2.442e-14 8.429e-15 0.0 112.34 0.0
S228350 23.7031 38.7119 7.478e-19 1.533e-18 4.698e-18 0.0 115.38 0.0
S228352 23.7478 38.6902 2.286e-22 4.314999999999999e-22 1.145e-21 0.0 116.28 0.0
S228355 23.7601 38.6825 4.5020000000000006e-20 5.3160000000000006e-20 5.563000000000001e-20 0.0 113.14 0.0
S228357 23.7713 38.6764 2.838e-18 2.453e-18 1.339e-18 0.0 112.89 0.0
S228358 23.7994 38.6577 1.476e-18 2.471e-18 5.197e-18 0.0 113.14 0.0
S228359 23.7289 38.7088 8.935e-15 6.003e-15 1.93e-15 0.0 116.19 0.0
S228364 23.786 38.6622 1.857e-19 2.03e-19 1.717e-19 0.0 112.91 0.0
S228365 23.7859 38.6602 1.168e-20 1.6160000000000003e-20 2.298e-20 0.0 112.62 0.0
S228366 23.6705 38.7582 1.8e-21 2.87e-21 5.467e-21 0.0 116.84 0.0
S228367 23.8325 38.623 4.995e-21 7.162e-21 1.059e-20 0.0 112.54 0.0
S228368 23.8065 38.6432 2.277e-20 2.788e-20 3.0410000000000003e-20 0.0 112.91 0.0
S228372 23.8032 38.6477 1.285e-18 1.189e-18 7.569e-19 0.0 112.73 0.0
S228373 23.764 38.683 2.361e-18 4.097e-18 9.504e-18 0.0 113.2 0.0
S228376 23.7928 38.6589 1.273e-16 4.102e-16 3.41e-15 0.0 112.56 1.0
S228380 23.7906 38.6624 2.8759999999999996e-22 5.308999999999999e-22 1.3390000000000001e-21 0.0 112.94 0.0
S228382 23.7625 38.6883 1.105e-21 1.818e-21 3.811e-21 0.0 114.61 0.0
S228383 23.747 38.6844 7.185e-19 6.769e-19 4.196e-19 0.0 115.54 1.0
S228385 23.7893 38.6788 1.1819999999999998e-22 2.3359999999999997e-22 7.303e-22 0.0 113.01 0.0
S228387 23.7682 38.6892 3.1979999999999997e-22 5.427999999999999e-22 1.168e-21 0.0 113.03 0.0
S228390 23.7525 38.7109 2.468e-19 2.675e-19 2.234e-19 0.0 116.39 0.0
S228392 23.7552 38.6931 9.542e-21 1.2900000000000001e-20 1.681e-20 0.0 115.23 0.0
S228395 23.8352 38.6277 1.852e-22 3.401e-22 8.243999999999999e-22 0.0 112.24 0.0
S228396 23.7354 38.7093 5.456999999999999e-22 9.816999999999999e-22 2.349e-21 0.001 116.17 0.0
