Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S241547 28.6218 74.6061 5.2969999999999995e-22 9.509e-22 2.3510000000000002e-21 0.0 26.08 0.0
S241549 28.5971 74.5761 8.554e-21 1.1620000000000001e-20 1.614e-20 0.0 26.94 0.0
S241550 28.6224 74.5751 1.4379999999999998e-22 2.6109999999999997e-22 6.378999999999999e-22 0.0 25.35 0.0
S241551 28.6346 74.5698 4.35e-21 6.263e-21 9.507e-21 0.0 24.77 0.0
S241552 28.6202 74.5925 1.545e-21 2.561e-21 5.382e-21 0.0 26.01 0.0
S241555 28.624 74.5762 2.576e-18 3.945e-18 6.701e-18 0.0 25.15 0.0
S241556 28.618 74.5764 4.2860000000000004e-21 6.418e-21 1.068e-20 0.0 26.21 0.0
S241559 28.5937 74.5864 4.06e-19 3.988e-19 2.669e-19 0.0 26.86 0.0
S241560 28.6195 74.5724 5.963e-14 5.083e-14 2.724e-14 0.0 25.29 1.0
S241561 28.6457 74.5603 2.105e-20 2.4440000000000003e-20 2.3900000000000002e-20 0.0 24.77 0.0
S241562 28.6239 74.5712 1.272e-19 1.344e-19 1.06e-19 0.0 24.96 0.0
S241563 28.6105 74.5707 1.4599999999999998e-22 3.066e-22 1.022e-21 0.0 26.58 0.0
S241564 28.6324 74.5656 1.985e-18 3.827e-18 1.077e-17 0.0 24.89 0.0
S241565 28.6202 74.5763 2.9299999999999997e-22 5.176999999999999e-22 1.2350000000000001e-21 0.0 26.64 0.0
S241566 28.6303 74.5677 7.776000000000001e-20 8.266e-20 7.013000000000001e-20 0.0 24.94 0.0
S241568 28.3894 74.581 1.017e-22 2.176e-22 7.2129999999999995e-22 0.0 26.95 0.0
S241569 28.6995 74.6062 7.271e-21 1.0100000000000001e-20 1.425e-20 0.001 24.99 0.0
S241571 28.7077 74.5011 7.393e-19 1.754e-18 7.786e-18 0.0 24.87 0.0
S241572 28.611 74.5696 7.259e-21 9.713e-21 1.2590000000000001e-20 0.0 26.6 0.0
S241576 28.6871 74.5988 4.369e-22 7.768999999999999e-22 1.773e-21 0.0 24.96 0.0
S241578 28.6051 74.5707 5.847e-21 8.617e-21 1.3860000000000002e-20 0.0 26.64 0.0
S241579 28.6406 74.5777 1.3269999999999998e-22 2.6389999999999996e-22 8.198999999999999e-22 0.0 25.04 0.0
S241580 28.6277 74.5462 8.932e-22 1.512e-21 3.208e-21 0.0 25.32 0.0
S241581 28.5473 74.5665 6.328e-22 1.111e-21 2.572e-21 0.0 27.18 0.0
S241583 28.6721 74.5966 5.09e-22 8.65e-22 1.882e-21 0.0 25.02 0.0
S241587 28.6082 74.5691 2.769e-19 2.751e-19 1.934e-19 0.0 26.76 0.0
S241589 28.6213 74.5792 3.1669999999999997e-22 6.150999999999999e-22 1.688e-21 0.0 25.78 0.0
S241591 28.624 74.5822 1.178e-18 2.202e-18 5.965e-18 0.0 25.72 0.0
S241592 28.6186 74.601 1.489e-21 2.421e-21 4.674e-21 0.0 26.2 0.0
S241593 28.6231 74.5779 1.287e-18 1.102e-18 5.887e-19 0.0 25.49 0.0
