Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S016275 15.5771 116.9827 1.4270000000000002e-20 1.894e-20 2.4340000000000003e-20 0.0 113.69 0.0
S016276 15.626 117.1297 4.2119999999999995e-22 7.333e-22 1.734e-21 0.0 111.46 0.0
S016277 15.6073 117.1289 3.787e-22 6.68e-22 1.606e-21 0.0 111.51 0.0
S016278 15.6029 117.1259 4.609e-19 8.078e-19 1.89e-18 0.0 112.08 0.0
S016280 15.6318 117.0981 1.682e-19 1.724e-19 1.28e-19 0.0 112.43 0.0
S016283 15.6139 117.1378 5.833e-19 1.094e-18 3.001e-18 0.0 110.88 0.0
S016284 15.6014 117.1077 1.2140000000000001e-21 2.003e-21 4.173e-21 0.0 113.0 0.0
S016286 15.6488 117.1052 2.885e-20 3.5570000000000005e-20 3.995e-20 0.0 111.97 0.0
S016287 15.6122 117.1353 1.4100000000000002e-20 1.8550000000000002e-20 2.2890000000000003e-20 0.0 110.87 0.0
S016288 15.6317 117.1495 1.801e-17 4.878e-17 2.805e-16 0.0 110.73 1.0
S016292 15.5793 117.1208 1.3269999999999998e-22 2.585e-22 7.691e-22 0.0 112.22 0.0
S016300 15.6266 117.1958 2.177e-20 2.626e-20 2.7710000000000004e-20 0.0 109.97 0.0
S016302 15.6339 117.1739 1.035e-19 1.095e-19 8.574000000000001e-20 0.0 110.3 0.0
S016305 15.6145 117.1466 3.152e-20 3.941e-20 4.492e-20 0.0 110.58 0.0
S016308 15.6256 117.1791 3.816e-20 4.574e-20 4.6060000000000005e-20 0.0 110.2 0.0
S016309 15.6056 117.1272 1.003e-18 2.071e-18 6.835e-18 0.0 111.73 0.0
S016312 15.5254 117.1024 1.425e-18 1.214e-18 6.485e-19 0.0 112.29 0.0
S016314 15.5606 117.1537 1.849e-20 2.3380000000000002e-20 2.7700000000000005e-20 0.0 111.39 0.0
S016315 15.5854 117.1261 1.199e-22 2.308e-22 6.644999999999999e-22 0.0 112.0 0.0
S016316 15.6702 117.3838 4.136e-19 4.004e-19 2.803e-19 0.0 109.77 0.0
S016317 15.6427 117.1189 3.493e-19 3.353e-19 2.241e-19 0.0 111.81 0.0
S016319 15.6181 117.1255 1.9989999999999998e-22 3.7969999999999996e-22 1.047e-21 0.0 111.68 1.0
S016322 15.6056 117.1206 1.116e-20 1.397e-20 1.6780000000000003e-20 0.0 112.46 0.0
S016323 15.5926 117.1207 1.7130000000000002e-20 2.177e-20 2.5790000000000003e-20 0.0 112.35 0.0
S016324 15.6047 117.1293 7.157e-19 6.179e-19 3.348e-19 0.0 111.21 0.0
S016325 15.6111 117.1403 3.271e-20 4.008e-20 4.464e-20 0.0 110.66 0.0
S016332 15.6049 117.123 1.663e-20 2.2790000000000002e-20 3.2960000000000004e-20 0.0 112.47 0.0
S016335 15.5923 117.1314 2.551e-19 2.482e-19 1.684e-19 0.001 111.47 0.0
S016338 15.604 117.1281 2.25e-22 3.7839999999999997e-22 8.106e-22 0.0 110.89 0.0
S016342 15.5545 117.1446 1.3450000000000001e-20 1.739e-20 2.133e-20 0.0 111.6 0.0
S016343 15.5835 117.1248 3.7919999999999997e-22 6.565e-22 1.5260000000000001e-21 0.001 112.06 0.0
S016345 15.5739 117.1022 2.72e-21 3.9530000000000004e-21 6.036e-21 0.0 112.85 0.0
