Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S176245 356.2382 76.5294 6.621e-20 8.134000000000001e-20 8.831000000000001e-20 0.0 66.0 0.0
S176246 356.2473 76.5399 4.555e-18 3.771e-18 1.835e-18 0.0 65.53 0.0
S176247 356.2618 76.5205 4.276e-21 6.802e-21 1.2840000000000002e-20 0.0 66.1 0.0
S176251 356.3752 76.4677 1.7760000000000002e-20 2.4350000000000002e-20 3.3930000000000003e-20 0.0 65.52 0.0
S176252 356.2271 76.6016 3.337e-19 3.42e-19 2.67e-19 0.0 63.11 0.0
S176254 356.2794 76.4849 8.324e-20 9.996000000000001e-20 1.048e-19 0.0 66.39 0.0
S176256 356.2112 76.5797 8.110000000000001e-20 9.618e-20 9.740000000000001e-20 0.0 64.09 0.0
S176258 356.2601 76.5601 1.841e-21 3.3260000000000002e-21 7.945e-21 0.0 64.95 0.0
S176259 356.3771 76.4455 1.98e-13 1.672e-13 8.335e-14 0.0 65.6 1.0
S176260 356.2176 76.5747 1.522e-20 2.111e-20 2.926e-20 0.0 64.15 0.0
S176261 356.2308 76.5825 6.79e-20 8.313e-20 8.889000000000001e-20 0.0 63.59 0.0
S176263 356.1995 76.672 3.577e-18 2.991e-18 1.532e-18 0.0 62.55 0.0
S176264 356.1889 76.6922 1.1709999999999998e-22 2.478e-22 8.477999999999999e-22 0.0 62.74 0.0
S176267 356.2408 76.5975 1.021e-18 1.012e-18 7.066e-19 0.0 62.94 0.0
S176269 356.2453 76.5645 1.945e-19 2.132e-19 1.9e-19 0.0 65.19 0.0
S176271 356.225 76.5558 1.0339999999999998e-22 1.9529999999999997e-22 5.187999999999999e-22 0.0 64.87 0.0
S176273 356.2471 76.5058 1.95e-18 3.375e-18 7.632e-18 0.0 66.55 0.0
S176275 356.2329 76.6005 1.785e-19 1.941e-19 1.7e-19 0.0 62.99 0.0
S176277 356.1958 76.5555 4.0329999999999995e-22 8.114999999999999e-22 2.511e-21 0.0 64.6 0.0
S176278 356.2601 76.5657 2.3690000000000002e-20 3.1420000000000005e-20 4.0690000000000004e-20 0.0 64.74 0.0
S176279 356.2575 76.5658 1.0180000000000001e-21 1.928e-21 5.215e-21 0.0 64.79 0.0
S176280 356.2569 76.5179 5.788e-14 3.906e-14 1.293e-14 0.0 66.59 0.0
S176282 356.269 76.6215 1.611e-21 2.754e-21 6.017e-21 0.0 63.79 0.0
S176283 356.2397 76.5649 1.291e-19 1.534e-19 1.621e-19 0.0 65.55 0.0
S176287 356.2314 76.4941 8.43e-19 8.271e-19 5.663e-19 0.0 66.19 0.0
S176288 356.2401 76.5622 2.499e-19 2.704e-19 2.34e-19 0.0 65.83 0.0
S176289 356.2185 76.4905 4.6e-19 4.719e-19 3.553e-19 0.0 66.02 0.0
S176290 356.2432 76.5672 1.327e-17 3.302e-17 1.551e-16 0.0 64.0 1.0
S176292 356.2323 76.5721 7.172e-21 1.0580000000000002e-20 1.7170000000000002e-20 0.0 63.44 0.0
