Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S219722 53.2203 61.2165 2.6200000000000003e-20 4.037e-20 7.228000000000001e-20 0.0 99.0 0.0
S219723 53.2921 60.8672 7.277e-18 7.207e-18 4.888e-18 0.0 99.06 0.0
S219725 53.2144 61.2847 1.4719999999999998e-22 3.8289999999999997e-22 2.0120000000000002e-21 0.0 100.91 0.0
S219726 53.2121 61.0643 1.374e-18 1.571e-18 1.522e-18 0.0 98.23 0.0
S219727 53.1946 61.4204 2.253e-19 2.846e-19 3.306e-19 0.0 102.22 0.0
S219729 53.2176 61.2476 1.063e-18 1.222e-18 1.148e-18 0.0 99.42 0.0
S219730 53.2 61.2453 9.366e-19 1.007e-18 8.124e-19 0.0 99.53 1.0
S219731 53.2287 61.2914 2.004e-19 2.587e-19 3.225e-19 0.0 101.29 0.0
S219733 53.1104 61.2895 2.646e-18 2.743e-18 2.074e-18 0.0 100.47 0.0
S219734 53.2038 61.274 1.675e-18 1.762e-18 1.396e-18 0.0 99.88 0.0
S219735 53.2399 61.2638 2.541e-18 2.637e-18 2.087e-18 0.0 100.29 0.0
S219736 53.2293 61.2899 2.546e-21 1.733e-21 5.774e-22 0.0 101.4 0.0
S219737 53.273 61.3368 2.4660000000000002e-20 3.962e-20 7.881000000000001e-20 0.0 101.3 0.0
S219738 53.1979 61.2453 4.925e-17 7.753e-17 1.415e-16 0.0 99.03 0.0
S219739 53.2471 61.3317 1.7130000000000002e-20 2.8110000000000005e-20 5.625e-20 0.0 101.89 0.0
S219741 53.2282 61.321 1.387e-19 1.81e-19 2.202e-19 0.0 101.47 0.0
S219742 53.1798 61.082 1.241e-17 1.09e-17 6.105e-18 0.0 98.42 0.0
S219743 53.1699 61.271 1.334e-21 2.733e-21 8.748e-21 0.0 99.63 0.0
S219744 53.2594 61.5819 1.035e-20 1.739e-20 3.754e-20 0.0 102.61 0.0
S219746 53.2026 61.2604 1.2760000000000001e-20 2.0060000000000003e-20 3.6210000000000003e-20 0.0 99.66 0.0
S219747 53.2041 61.367 2.382e-17 2.081e-17 1.125e-17 0.0 102.28 0.0
