Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S268001 148.5235 159.2501 1.252e-19 1.476e-19 1.502e-19 0.0 34.42 0.0
S268002 148.6542 159.2072 1.738e-19 2.056e-19 2.136e-19 0.0 34.75 0.0
S268003 148.5554 159.2454 5.541e-19 5.955e-19 4.838e-19 0.0 33.88 0.0
S268004 148.5116 159.2463 1.233e-13 8.449e-14 2.935e-14 0.0 33.88 0.0
S268007 148.6197 159.2294 4.178e-18 7.941e-18 2.157e-17 0.0 35.61 0.0
S268008 148.4493 159.1965 1.339e-19 1.6e-19 1.659e-19 0.0 34.02 0.0
S268009 148.4715 159.2373 2.093e-19 2.586e-19 2.835e-19 0.0 34.84 0.0
S268010 148.5052 159.2214 3.133e-21 5.19e-21 1.0980000000000001e-20 0.0 33.61 0.0
S268013 148.5118 159.2518 3.781e-18 3.518e-18 2.227e-18 0.0 33.83 0.0
S268014 148.5533 159.1745 3.827e-18 7.05e-18 1.782e-17 0.0 34.73 0.0
S268015 148.6147 159.2242 1.982e-19 2.363e-19 2.458e-19 0.0 35.32 0.0
S268016 148.5725 159.232 1.358e-22 3.0919999999999996e-22 1.186e-21 0.0 33.6 0.0
S268017 148.4133 159.2342 4.9e-21 8.019e-21 1.5920000000000002e-20 0.0 35.2 0.0
S268018 148.5031 159.2157 1.476e-13 1.032e-13 3.722e-14 0.001 34.01 0.0
S268019 148.4043 159.2269 1.439e-18 1.539e-18 1.249e-18 0.0 35.52 0.0
S268020 148.5331 159.2547 6.893e-19 7.111e-19 5.538e-19 0.0 33.68 0.0
S268021 148.5457 159.2137 1.452e-19 1.668e-19 1.565e-19 0.0 35.09 0.0
S268022 148.43 159.2567 1.783e-19 2.175e-19 2.36e-19 0.0 35.08 0.0
S268023 148.4298 159.224 1.4340000000000001e-21 2.514e-21 6.118e-21 0.0 35.17 0.0
S268024 148.4164 159.215 1.2170000000000001e-20 1.821e-20 3.0540000000000004e-20 0.0 35.73 0.0
S268026 148.5009 159.2388 3.423e-18 3.083e-18 1.836e-18 0.0 33.31 0.0
S268028 148.6366 159.2248 3.419e-17 2.632e-17 1.13e-17 0.0 34.94 0.0
S268029 148.5719 159.2488 9.577e-18 2.029e-17 7.163e-17 0.0 34.63 1.0
S268030 148.6002 159.2261 1.5709999999999997e-22 3.1819999999999997e-22 1.007e-21 0.0 34.42 0.0
S268034 148.4604 159.1877 6.215e-17 5e-17 2.26e-17 0.0 35.99 1.0
S268035 148.6154 159.2374 1.495e-19 1.802e-19 1.926e-19 0.0 34.64 0.0
S268036 148.5973 159.2164 5.792e-22 4.0489999999999995e-22 1.4e-22 0.0 35.51 0.0
S268037 148.5204 159.244 2.2599999999999996e-22 4.558e-22 1.346e-21 0.0 35.39 0.0
S268038 148.5431 159.2082 5.1940000000000004e-20 6.949e-20 9.096e-20 0.0 33.54 0.0
S268039 148.5626 159.2272 5.036e-19 5.094e-19 3.888e-19 0.001 33.78 0.0
S268040 148.4547 159.228 1.062e-17 8.805e-18 4.404e-18 0.0 34.83 0.0
S268041 148.499 159.2822 1.2210000000000001e-20 1.6440000000000002e-20 2.2130000000000003e-20 0.0 34.99 1.0
S268042 148.4653 159.2014 8.423e-18 7.217e-18 3.708e-18 0.0 33.58 0.0
S268043 148.5688 159.2021 8.207e-21 1.2450000000000001e-20 2.1200000000000003e-20 0.0 34.39 0.0
S268046 148.5445 159.2454 3.313e-18 3.01e-18 1.875e-18 0.0 35.64 0.0
S268047 148.4935 159.2126 2.0620000000000002e-20 2.884e-20 4.1310000000000004e-20 0.001 33.77 0.0
S268048 148.415 159.2278 5.003e-20 6.731e-20 8.78e-20 0.0 35.11 0.0
S268049 148.4586 159.2533 8.576000000000001e-20 1.069e-19 1.223e-19 0.0 34.56 0.0
S268050 148.5448 159.2216 4.6e-21 7.269e-21 1.3380000000000001e-20 0.0 34.37 0.0
S268051 148.4526 159.2172 8.133e-19 7.882e-19 5.33e-19 0.0 35.25 0.0
S268052 148.4398 159.2699 2.898e-18 6.01e-18 2.04e-17 0.0 35.96 0.0
S268053 148.4865 159.1767 9.835e-20 1.201e-19 1.293e-19 0.0 34.87 0.0
S268055 148.4698 159.2265 6.594e-22 1.187e-21 2.89e-21 0.0 34.09 0.0
S268056 148.4418 159.2202 1.991e-18 2.016e-18 1.45e-18 0.0 35.99 0.0
S268057 148.6069 159.1857 1.5580000000000002e-20 2.17e-20 3.0880000000000004e-20 0.0 35.31 0.0
S268058 148.4539 159.1701 1.995e-18 1.903e-18 1.308e-18 0.0 34.05 0.0
S268059 148.5596 159.2643 1.217e-18 1.23e-18 9.158e-19 0.0 34.6 0.0
S268060 148.5888 159.2158 5.699e-19 6.284e-19 5.65e-19 0.0 35.07 0.0
S268061 148.6257 159.2199 5.92e-18 1.126e-17 3.06e-17 0.0 36.11 0.0
S268062 148.4488 159.2318 5.265e-20 7.174e-20 1.001e-19 0.0 33.9 0.0
S268063 148.4036 159.2434 6.732e-18 5.801e-18 3.105e-18 0.0 34.5 0.0
S268064 148.5559 159.243 3.823e-18 3.555e-18 2.256e-18 0.0 33.86 0.0
S268065 148.4223 159.2369 2.359e-18 3.986e-18 8.318e-18 0.0 34.63 0.0
S268066 148.4179 159.1752 9.002000000000001e-20 1.082e-19 1.122e-19 0.0 35.21 0.0
S268067 148.4605 159.2207 7.259e-19 7.715e-19 6.413e-19 0.0 34.18 0.0
S268068 148.4984 159.2706 7.641e-21 1.2340000000000002e-20 2.3790000000000003e-20 0.0 35.64 0.0
S268069 148.588 159.2734 4.248e-19 4.74e-19 4.18e-19 0.0 33.66 0.0
S268070 148.5085 159.1745 1.056e-22 2.244e-22 7.765e-22 0.0 35.89 0.0
S268071 148.5725 159.2567 1.0170000000000001e-20 1.467e-20 2.2850000000000003e-20 0.0 35.92 0.0
S268072 148.4144 159.1732 1.028e-19 1.269e-19 1.44e-19 0.0 35.41 0.0
S268073 148.5208 159.1657 6.506000000000001e-20 8.13e-20 9.490000000000001e-20 0.0 34.73 0.0
S268074 148.5461 159.2623 1.2189999999999998e-22 2.7959999999999997e-22 1.132e-21 0.0 34.14 0.0
S268075 148.4914 159.1911 1.7099999999999998e-22 3.482e-22 1.132e-21 0.0 34.11 0.0
S268076 148.5874 159.2324 1.098e-21 2.084e-21 5.69e-21 0.0 33.69 0.0
S268077 148.465 159.2244 2.804e-13 2.031e-13 7.672e-14 0.0 35.2 0.0
S268078 148.4714 159.227 3.585e-19 3.877e-19 3.36e-19 0.0 36.14 0.0
S268079 148.3723 159.1888 1.102e-18 1.136e-18 8.523e-19 0.0 35.75 0.0
S268080 148.4474 159.2417 9.812e-14 1.042e-13 8.561e-14 0.0 34.6 1.0
S268082 148.3576 159.2587 5.139e-22 3.505e-22 1.244e-22 0.0 35.9 0.0
S268083 148.6138 159.2052 1.774e-17 1.521e-17 8.154e-18 0.0 36.03 0.0
S268084 148.5362 159.2644 2.528e-18 4.079e-18 7.696e-18 0.0 33.31 0.0
S268085 148.6086 159.2451 1.507e-18 1.514e-18 1.114e-18 0.0 36.08 0.0
S268086 148.4187 159.1932 4.636e-18 4.109e-18 2.401e-18 0.0 35.86 0.0
S268088 148.6007 159.2674 1.795e-20 2.626e-20 4.009e-20 0.0 33.47 0.0
S268089 148.4062 159.2413 8.304e-21 1.256e-20 2.1930000000000002e-20 0.0 34.24 0.0
S268090 148.521 159.2356 9.757e-21 1.487e-20 2.6380000000000002e-20 0.001 33.8 0.0
S268092 148.5011 159.2147 2.5960000000000003e-20 3.546e-20 4.859e-20 0.0 36.09 0.0
S268093 148.5815 159.2462 3.283e-21 5.432e-21 1.0880000000000001e-20 0.0 33.78 0.0
S268094 148.5923 159.2549 1.317e-17 1.16e-17 6.466e-18 0.0 33.3 0.0
S268095 148.4823 159.2346 1.84e-13 1.304e-13 4.656e-14 0.0 34.41 0.0
S268096 148.3569 159.2353 1.0399999999999999e-22 2.472e-22 1.09e-21 0.0 35.95 0.0
S268097 148.5785 159.226 1.047e-19 1.254e-19 1.305e-19 0.0 34.45 0.0
S268098 148.4158 159.1716 1.74e-13 1.276e-13 4.836e-14 0.0 33.96 0.0
S268099 148.5472 159.1799 3.6e-18 6.318e-18 1.453e-17 0.0 34.02 0.0
S268100 148.5744 159.1984 2.306e-19 2.46e-19 2.054e-19 0.0 34.12 0.0
S268102 148.529 159.2066 3.861e-21 6.2000000000000004e-21 1.1770000000000002e-20 0.0 34.1 0.0
S268103 148.4283 159.2345 7.124e-21 1.1580000000000002e-20 2.27e-20 0.0 33.34 0.0
S268105 148.556 159.2457 3.855e-21 6.575e-21 1.462e-20 0.0 34.85 0.0
S268106 148.5413 159.2384 1.6790000000000002e-20 2.4620000000000002e-20 3.962e-20 0.0 35.6 0.0
S268107 148.6185 159.2083 1.34e-17 1.124e-17 5.573e-18 0.0 33.89 0.0
S268108 148.6475 159.2221 2.514e-18 4.454e-18 1.077e-17 0.0 33.64 0.0
S268110 148.4609 159.2034 4.599e-18 7.114e-18 1.247e-17 0.0 34.06 0.0
S268111 148.5321 159.2258 7.914e-18 6.771e-18 3.553e-18 0.0 34.3 0.0
S268112 148.541 159.2186 3.755e-18 7.625e-18 2.356e-17 0.001 33.88 0.0
S268113 148.5329 159.1892 7.555e-18 1.706e-17 6.453e-17 0.0 34.26 1.0
S268114 148.5364 159.2082 3.008e-13 2.586e-13 1.388e-13 0.0 35.62 1.0
S268115 148.5463 159.2036 8.095e-19 8.584e-19 7.111e-19 0.0 34.46 0.0
S268116 148.494 159.2567 8.218999999999999e-22 1.495e-21 3.685e-21 0.0 33.62 0.0
S268118 148.3931 159.2283 1.046e-17 1.926e-17 4.834e-17 0.0 33.87 0.0
S268119 148.4888 159.2078 2.1850000000000003e-20 3.1570000000000004e-20 4.892e-20 0.0 35.73 0.0
S268120 148.5518 159.2478 6.152e-19 6.862e-19 6.105e-19 0.0 35.14 0.0
S268121 148.5963 159.2534 1.361e-18 1.339e-18 9.462e-19 0.0 33.39 0.0
S268122 148.5744 159.2416 1.49e-19 1.813e-19 1.996e-19 0.0 34.86 0.0
S268123 148.5538 159.2717 3.631e-20 4.8190000000000006e-20 6.497e-20 0.001 34.85 0.0
S268124 148.445 159.2094 1.527e-17 1.25e-17 6.221e-18 0.0 34.03 0.0
S268125 148.5361 159.2082 3.188e-18 2.815e-18 1.588e-18 0.0 33.52 0.0
S268126 148.4619 159.2299 1.546e-21 2.881e-21 7.427e-21 0.0 34.53 0.0
S268128 148.4946 159.2032 4.378e-19 4.973e-19 4.495e-19 0.0 34.66 0.0
S268129 148.4829 159.2096 1.8140000000000002e-20 2.5990000000000003e-20 3.9500000000000005e-20 0.0 35.1 0.0
S268130 148.5256 159.2259 1.8419999999999997e-22 3.8129999999999996e-22 1.203e-21 0.0 36.02 0.0
S268131 148.6505 159.2316 2.633e-19 3.065e-19 3.079e-19 0.0 34.89 0.0
S268132 148.4024 159.2512 3.636e-19 4.147e-19 3.776e-19 0.0 36.24 0.0
S268133 148.5417 159.2268 5.457e-18 4.94e-18 2.936e-18 0.0 36.06 0.0
S268134 148.4596 159.2477 1.63e-17 1.361e-17 7.094e-18 0.0 34.24 0.0
S268135 148.446 159.2198 2.769e-18 2.556e-18 1.578e-18 0.0 35.2 0.0
S268136 148.5237 159.1816 3.279e-17 2.565e-17 1.145e-17 0.0 36.09 1.0
S268137 148.592 159.2025 2.118e-22 4.351e-22 1.365e-21 0.0 35.3 0.0
S268138 148.541 159.188 7.81e-20 9.795000000000001e-20 1.114e-19 0.0 34.24 0.0
S268139 148.4975 159.1882 2.256e-20 3.2730000000000006e-20 5.0500000000000003e-20 0.0 35.56 0.0
S268140 148.478 159.2453 1.506e-19 1.889e-19 2.134e-19 0.0 35.94 0.0
S268141 148.4871 159.254 4.428999999999999e-22 3.087e-22 1.118e-22 0.0 35.25 0.0
S268142 148.5246 159.2496 1.947e-18 1.874e-18 1.235e-18 0.0 34.55 0.0
S268143 148.5079 159.2576 2.937e-19 3.226e-19 2.871e-19 0.0 34.75 0.0
S268144 148.4593 159.2244 1.852e-21 3.313e-21 7.86e-21 0.0 34.19 0.0
S268145 148.5289 159.2303 6.069e-19 6.398e-19 5.014e-19 0.0 34.06 0.0
S268147 148.4117 159.2198 1.534e-19 1.791e-19 1.825e-19 0.0 35.27 0.0
S268148 148.2858 159.2392 2.028e-18 2.935e-18 4.45e-18 0.0 34.89 0.0
S268150 148.6054 159.2324 4.093e-21 6.481e-21 1.182e-20 0.0 35.03 0.0
S268151 148.5038 159.2328 1.955e-18 1.874e-18 1.197e-18 0.0 34.03 0.0
S268152 148.4365 159.235 6.857e-18 1.372e-17 4.11e-17 0.0 33.75 0.0
S268153 148.4994 159.2321 4.823e-18 7.764e-18 1.467e-17 0.0 33.61 0.0
S268154 148.508 159.2295 5.299e-22 3.6939999999999996e-22 1.3119999999999998e-22 0.0 36.1 0.0
S268155 148.5367 159.2037 3.571e-19 3.843e-19 3.223e-19 0.0 34.51 0.0
S268157 148.5827 159.2357 1.103e-17 1.938e-17 4.498e-17 0.0 34.71 0.0
S268158 148.5247 159.2522 1.946e-20 2.7370000000000003e-20 4.092e-20 0.0 36.12 0.0
S268159 148.4655 159.2513 1.414e-18 1.413e-18 9.873e-19 0.0 33.4 0.0
S268160 148.5368 159.2925 2.1160000000000003e-20 2.823e-20 3.528e-20 0.0 35.42 0.0
S268162 148.5502 159.2291 8.499000000000001e-20 1.056e-19 1.162e-19 0.0 34.5 0.0
S268163 148.4844 159.2355 5.905e-18 7.492e-18 9.171e-18 0.0 36.21 0.0
S268166 148.3863 159.2566 5.449e-22 3.7429999999999994e-22 1.2979999999999999e-22 0.001 33.59 0.0
S268167 148.4032 159.2238 6.642e-14 4.475e-14 1.481e-14 0.0 35.13 0.0
S268168 148.6351 159.2316 5.1570000000000006e-20 6.951e-20 8.856000000000001e-20 0.0 34.23 0.0
S268169 148.5903 159.2163 4.9990000000000004e-21 8.566e-21 1.901e-20 0.0 33.7 0.0
S268170 148.5154 159.2376 4.842e-18 4.095e-18 2.062e-18 0.0 34.36 0.0
S268171 148.577 159.2655 2.932e-18 6.526e-18 2.58e-17 0.001 34.68 0.0
S268172 148.4285 159.2121 7.639999999999999e-22 1.487e-21 4.134e-21 0.0 34.61 0.0
S268173 148.4774 159.1986 2.569e-22 5.599e-22 1.952e-21 0.0 35.72 0.0
S268174 148.5696 159.2428 1.222e-17 1.035e-17 5.608e-18 0.0 34.74 0.0
S268176 148.5113 159.2478 1.962e-18 1.926e-18 1.352e-18 0.0 35.54 0.0
S268177 148.5491 159.2532 3.8989999999999994e-22 2.783e-22 1.0359999999999999e-22 0.0 34.14 0.0
S268178 148.4981 159.2618 9.943e-22 1.979e-21 6.028e-21 0.0 35.34 0.0
S268179 148.4551 159.2268 3.594e-21 5.967e-21 1.2150000000000002e-20 0.0 33.71 0.0
S268180 148.467 159.2198 5.717e-18 1.119e-17 3.296e-17 0.0 35.65 0.0
S268181 148.5039 159.2403 1.805e-19 2.068e-19 1.927e-19 0.0 33.93 0.0
S268182 148.5296 159.245 6.2710000000000004e-21 9.658e-21 1.68e-20 0.0 33.69 0.0
S268183 148.4958 159.2047 6.959e-19 7.203e-19 5.498e-19 0.0 35.88 0.0
S268184 148.5279 159.2289 8.051e-18 1.722e-17 6.006e-17 0.0 34.0 0.0
S268185 148.5112 159.2339 3.779e-17 1.06e-16 6.424e-16 0.0 34.51 1.0
