Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S006328 333.2859 38.5871 1.086e-21 2.049e-21 5.588e-21 0.0 66.53 0.0
S006330 333.1837 38.675 1.347e-21 2.397e-21 5.9140000000000004e-21 0.0 68.92 0.0
S006331 333.2659 38.5733 7.546e-21 1.194e-20 2.2550000000000002e-20 0.001 66.37 0.0
S006332 333.2571 38.6305 8.854000000000001e-20 1.101e-19 1.266e-19 0.0 69.55 0.0
S006333 333.2214 38.6806 7.861999999999999e-22 1.521e-21 4.311e-21 0.0 69.66 0.0
S006335 333.2935 38.5558 2.5509999999999997e-22 5.418e-22 1.842e-21 0.0 65.78 0.0
S006336 333.2608 38.6222 5.7840000000000004e-21 9.14e-21 1.7200000000000002e-20 0.0 68.97 0.0
S006337 333.2536 38.6411 5.003e-18 1.007e-17 2.994e-17 0.0 68.66 0.0
S006338 333.263 38.6375 2.745e-20 3.747e-20 5.154e-20 0.0 69.55 0.0
S006341 333.3129 38.5371 1.2309999999999999e-22 2.931e-22 1.219e-21 0.0 65.56 0.0
S006342 333.1899 38.6937 2.739e-19 3.017e-19 2.689e-19 0.0 69.86 0.0
S006343 333.2737 38.6132 1.636e-19 1.877e-19 1.807e-19 0.0 68.6 0.0
S006346 333.2393 38.6453 1.492e-21 2.552e-21 5.735e-21 0.0 69.88 0.0
S006348 333.2796 38.6138 1.6820000000000002e-20 2.432e-20 3.657e-20 0.0 68.13 0.0
S006351 333.4577 38.3167 8.709e-22 1.73e-21 5.09e-21 0.0 65.96 0.0
S006352 333.2255 38.6656 4.097e-19 4.246e-19 3.316e-19 0.0 69.71 0.0
S006353 333.2634 38.5872 1.184e-22 2.761e-22 1.173e-21 0.0 67.11 0.0
S006355 333.308 38.5925 4.317e-21 7.271e-21 1.5750000000000002e-20 0.0 67.45 0.0
S006356 333.2644 38.6234 4.641e-18 8.273e-18 2.013e-17 0.0 69.4 0.0
S006358 333.2815 38.607 4.66e-22 9.362e-22 2.996e-21 0.0 67.8 0.0
S006359 333.2527 38.6089 6.447e-19 6.723e-19 5.171e-19 0.0 68.17 0.0
S006360 333.2666 38.6066 2.9869999999999996e-22 6.1579999999999995e-22 1.968e-21 0.0 69.11 0.0
S006361 333.2748 38.62 1.085e-19 1.258e-19 1.253e-19 0.0 69.54 0.0
S006362 333.2602 38.6206 1.754e-19 2.033e-19 1.889e-19 0.0 68.53 0.0
S006363 333.2584 38.6007 2.533e-20 3.3990000000000004e-20 4.438e-20 0.0 67.84 0.0
S006364 333.2788 38.5964 1.824e-18 1.768e-18 1.166e-18 0.0 67.17 0.0
S006366 333.254 38.6097 2.6e-18 4.739e-18 1.194e-17 0.0 68.85 0.0
