Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S276899 183.4956 166.76 2.271e-18 2.059e-18 1.264e-18 0.0 39.18 0.0
S276900 183.3908 166.8335 1.209e-17 2.254e-17 6.076e-17 0.0 38.07 0.0
S276901 183.5222 166.7992 6.702e-18 1.565e-17 6.305e-17 0.0 36.08 1.0
S276903 183.6677 166.7626 1.399e-17 2.021e-17 3.083e-17 0.0 38.38 0.0
S276904 183.1956 166.7863 5.03e-19 5.404e-19 4.6e-19 0.0 35.66 0.0
S276905 183.3933 166.783 6.6280000000000004e-21 1.0220000000000001e-20 1.767e-20 0.0 38.15 0.0
S276906 183.4841 166.7644 1.369e-18 1.367e-18 9.888e-19 0.0 35.76 0.0
S276908 183.5384 166.7809 9.389e-18 7.9e-18 4.01e-18 0.0 35.84 0.0
S276909 183.3793 166.777 7.231e-18 6.534e-18 3.775e-18 0.0 36.66 0.0
S276910 183.4719 166.7783 1.557e-17 1.278e-17 6.353e-18 0.0 39.02 0.0
S276911 183.4394 166.8397 3.031e-21 4.966e-21 9.784000000000001e-21 0.0 38.96 0.0
S276912 183.3524 166.7922 6.242e-17 4.913e-17 2.158e-17 0.0 38.93 1.0
S276915 183.2007 166.7749 5.017e-22 9.594e-22 2.634e-21 0.0 36.58 0.0
S276916 183.3908 166.7771 5.428e-18 4.832e-18 2.839e-18 0.0 36.35 0.0
S276919 183.5387 166.8239 1.186e-19 1.366e-19 1.284e-19 0.0 37.44 0.0
S276920 183.4198 166.7925 9.74e-21 1.457e-20 2.3790000000000003e-20 0.0 37.98 0.0
S276921 183.2732 166.7883 9.456e-21 1.3990000000000002e-20 2.256e-20 0.0 38.88 0.0
S276922 183.2599 166.8469 1.076e-17 9.173e-18 4.98e-18 0.0 35.62 0.0
S276923 183.2911 166.7925 2.2300000000000003e-20 3.017e-20 3.968e-20 0.0 39.16 0.0
S276924 183.2856 166.8062 1.023e-17 1.584e-17 2.792e-17 0.0 38.43 0.0
S276925 183.4153 166.842 2.2070000000000002e-20 3.015e-20 4.2460000000000006e-20 0.0 37.78 0.0
S276926 183.3414 166.7825 3.668e-18 3.251e-18 1.792e-18 0.0 37.73 0.0
S276927 183.2761 166.7819 6.32e-21 9.644e-21 1.657e-20 0.0 35.9 0.0
S276928 183.5466 166.794 3.786e-18 6.902e-18 1.665e-17 0.0 37.79 0.0
S276929 183.3807 166.7702 1.75e-18 1.69e-18 1.13e-18 0.0 37.76 0.0
S276930 183.4004 166.8044 5.563e-19 5.714e-19 4.361e-19 0.0 39.33 0.0
S276931 183.5037 166.7891 8.772e-17 6.455e-17 2.561e-17 0.0 36.4 0.0
S276932 183.4637 166.8142 9.042999999999999e-22 1.777e-21 5.239e-21 0.0 36.44 0.0
S276933 183.5071 166.7997 2.755e-18 5.377e-18 1.548e-17 0.0 38.55 0.0
S276934 183.3803 166.7965 6.227999999999999e-22 4.2109999999999994e-22 1.4309999999999998e-22 0.0 38.68 0.0
S276935 183.3718 166.7755 2.156e-17 1.686e-17 7.635e-18 0.0 38.77 1.0
S276936 183.347 166.7959 3.737e-19 4.064e-19 3.551e-19 0.0 38.88 0.0
S276937 183.456 166.8086 4.393e-18 3.967e-18 2.344e-18 0.0 37.61 0.0
S276938 183.3729 166.7809 3.938e-14 4.786e-14 5.183e-14 0.0 38.9 0.0
S276939 183.3982 166.8252 3.18e-19 3.639e-19 3.414e-19 0.0 36.87 0.0
S276940 183.4262 166.8007 6.717e-18 1.221e-17 3.113e-17 0.0 38.24 0.0
S276942 183.3318 166.8072 1.857e-18 2.93e-18 5.633e-18 0.0 37.96 0.0
S276943 183.3229 166.7934 2.772e-18 2.646e-18 1.77e-18 0.0 37.56 0.0
S276944 183.3023 166.8145 7.008e-19 1.164e-18 2.424e-18 0.0 36.05 0.0
S276946 183.341 166.8188 3.95e-18 3.628e-18 2.254e-18 0.0 38.89 0.0
S276947 183.4489 166.8067 4.395e-22 3.177e-22 1.1559999999999998e-22 0.0 37.26 0.0
S276948 183.5369 166.7811 5.704e-20 7.439000000000001e-20 8.980000000000001e-20 0.0 37.83 0.0
S276949 183.4996 166.8167 2.526e-21 4.599e-21 1.125e-20 0.0 36.2 0.0
S276950 183.4262 166.7961 1.3080000000000002e-20 1.967e-20 3.279e-20 0.0 38.23 0.0
S276952 183.2824 166.8134 3.667e-21 6.294e-21 1.38e-20 0.0 39.43 0.0
S276953 183.4165 166.8006 3.643e-21 5.829e-21 1.111e-20 0.0 39.09 0.0
S276954 183.3622 166.8188 5.674e-22 3.9659999999999995e-22 1.362e-22 0.0 38.95 0.0
S276955 183.4757 166.7568 1.759e-13 1.553e-13 8.612e-14 0.0 36.27 1.0
S276956 183.3563 166.782 1.06e-17 2.497e-17 1.081e-16 0.0 36.71 1.0
S276958 183.432 166.7946 2.3310000000000002e-20 3.403e-20 5.1920000000000006e-20 0.0 37.6 0.0
S276959 183.5629 166.7953 1.278e-17 1.03e-17 4.844e-18 0.0 35.5 0.0
S276960 183.4367 166.7799 3.871e-20 5.072e-20 6.328000000000001e-20 0.0 36.98 0.0
S276961 183.3244 166.8496 3.45e-21 5.592e-21 1.0880000000000001e-20 0.0 39.05 0.0
S276964 183.4765 166.7653 1.054e-21 2.037e-21 5.742e-21 0.0 39.72 0.0
S276965 183.6162 166.8051 3.675e-18 7.664e-18 2.519e-17 0.0 38.92 0.0
S276966 183.3962 166.7975 4.782e-22 3.379e-22 1.196e-22 0.0 37.14 0.0
S276967 183.5143 166.8135 1.8900000000000002e-20 2.6040000000000002e-20 3.5500000000000005e-20 0.0 38.12 0.0
S276968 183.4025 166.7871 7.617e-22 1.48e-21 4.251e-21 0.0 36.16 0.0
S276969 183.4502 166.7918 2.2989999999999997e-22 5.068999999999999e-22 1.91e-21 0.0 38.08 0.0
S276970 183.4244 166.8222 1.807e-21 3.276e-21 8.032e-21 0.0 36.04 0.0
S276971 183.4604 166.8101 2.619e-13 2.152e-13 1.071e-13 0.0 36.09 1.0
S276972 183.4128 166.8143 6.356e-18 9.147e-18 1.391e-17 0.0 36.78 0.0
S276973 183.4201 166.8124 4.3159999999999995e-22 3.0459999999999995e-22 1.128e-22 0.0 36.49 0.0
S276974 183.3847 166.78 3.116e-18 5.88e-18 1.569e-17 0.0 38.71 0.0
S276976 183.36 166.8341 5.888e-18 1.399e-17 6.14e-17 0.0 37.56 1.0
S276977 183.4676 166.761 1.889e-22 4.1669999999999995e-22 1.5590000000000001e-21 0.0 37.94 0.0
S276978 183.4329 166.8346 4.952e-18 4.455e-18 2.616e-18 0.0 35.69 0.0
S276979 183.4228 166.7538 2.518e-19 2.779e-19 2.453e-19 0.0 38.93 0.0
S276980 183.3564 166.7774 1.757e-19 2.02e-19 1.952e-19 0.0 36.94 0.0
S276981 183.2412 166.819 2.551e-18 2.365e-18 1.47e-18 0.0 37.13 0.0
S276982 183.4893 166.7911 5.643e-22 3.9209999999999994e-22 1.3609999999999999e-22 0.0 37.03 0.0
S276983 183.49 166.7957 3.138e-17 2.553e-17 1.173e-17 0.0 36.94 0.0
S276985 183.4279 166.7737 4.539e-18 3.97e-18 2.238e-18 0.0 36.2 0.0
S276986 183.4695 166.7879 1.078e-18 1.056e-18 7.682e-19 0.0 38.03 0.0
S276987 183.4186 166.8326 7.103e-21 1.0840000000000001e-20 1.832e-20 0.0 38.63 0.0
S276988 183.4231 166.7961 4.313e-21 7.531e-21 1.6620000000000002e-20 0.0 37.19 0.0
S276989 183.3313 166.7758 1.808e-18 1.789e-18 1.258e-18 0.0 36.28 0.0
S276990 183.3625 166.7961 5.306e-19 5.555e-19 4.549e-19 0.0 36.51 0.0
S276992 183.4632 166.7827 1.38e-13 9.423e-14 3.164e-14 0.0 36.55 0.0
S276993 183.5469 166.7684 4.881e-19 5.23e-19 4.463e-19 0.0 37.23 0.0
