Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG029,-15.7139,-35.3864,4.097e-17,2.959e-17,1.086e-17,131.5566,426.32
RightDG030,-15.6608,-35.1136,1.606e-17,1.189e-17,5.335e-18,60.2387,426.25
RightDG031,-15.7837,-35.2686,1.516e-17,1.182e-17,6.134e-18,58.4632,426.46
RightDG032,-15.9608,-35.6311,2.134e-17,1.711e-17,6.569e-18,48.7853,425.9
RightDG033,-15.6761,-35.5087,1.324e-17,1.180e-17,4.976e-18,53.2737,426.01
RightDG034,-15.5519,-35.5046,9.583e-18,9.032e-18,3.379e-18,82.5266,426.41
RightDG035,-15.5740,-35.1912,1.397e-17,1.184e-17,5.561e-18,55.5071,426.27
RightDG036,-15.6804,-35.6206,1.280e-17,1.213e-17,5.673e-18,58.3158,426.21
RightDG037,-15.6995,-35.4477,1.389e-17,1.153e-17,5.108e-18,56.3854,426.41
RightDG038,-15.8887,-35.3395,2.090e-17,1.553e-17,6.886e-18,56.4483,426.2
RightDG039,-15.7439,-35.3084,1.440e-17,1.134e-17,4.789e-18,52.1582,425.8
RightDG040,-15.4585,-35.5815,1.548e-17,1.275e-17,6.221e-18,49.8846,426.19
RightDG041,-15.5013,-35.3256,1.318e-17,1.045e-17,5.190e-18,54.8153,426.0
RightDG042,-15.4997,-35.1388,9.850e-18,8.562e-18,3.884e-18,59.1723,426.15
RightDG071,-42.2368,-16.0029,8.363e-18,7.230e-18,3.595e-18,51.6236,433.29
RightDG109,25.6476,17.6119,1.547e-17,1.312e-17,5.984e-18,50.0555,438.17
RightDG110,25.6872,17.5485,1.068e-17,8.929e-18,4.135e-18,40.6418,438.08
RightDG111,25.6194,17.5233,1.115e-17,9.515e-18,4.207e-18,45.2373,438.02
RightDG146,9.0947,20.1936,3.149e-17,2.223e-17,8.387e-18,99.1396,466.34
RightDG147,9.1803,20.1534,1.007e-17,7.437e-18,3.737e-18,41.0062,466.15
RightDG148,8.9884,20.0740,1.592e-17,1.355e-17,4.691e-18,42.3022,466.19
RightDG149,8.9999,20.3683,1.119e-17,8.224e-18,4.153e-18,44.1607,466.33
RightDG150,9.2237,20.3035,9.950e-18,8.720e-18,4.166e-18,43.6972,466.44
RightDG151,9.0869,20.0184,1.099e-17,7.796e-18,4.043e-18,45.3283,466.57
RightDG152,9.2535,20.2020,1.113e-17,1.018e-17,4.135e-18,47.3515,466.62
RightDG153,8.9053,20.0881,1.148e-17,9.339e-18,4.381e-18,46.7936,466.32
RightDG154,9.0310,20.1468,9.846e-18,8.718e-18,3.953e-18,43.1043,466.28
RightDG155,9.1304,20.3435,1.083e-17,8.593e-18,4.733e-18,49.5833,466.44
RightDG161,-34.3018,-22.1102,1.339e-17,1.204e-17,4.943e-18,54.9145,414.89
RightDG162,-34.3051,-22.0206,1.674e-17,1.518e-17,6.189e-18,56.3647,415.12
RightDG183,39.3361,38.6264,1.073e-17,8.885e-18,4.114e-18,140.6105,385.65
RightDG184,39.2909,38.5741,1.645e-17,1.286e-17,6.059e-18,50.5946,385.08
RightDG185,39.1316,38.7751,1.434e-17,1.180e-17,4.922e-18,52.3504,385.52
RightDG186,39.3197,38.6062,2.013e-17,1.602e-17,6.982e-18,47.6957,385.25
RightDG187,39.0958,38.3389,1.458e-17,1.347e-17,6.161e-18,54.5039,385.25
RightDG188,39.2827,38.8076,1.599e-17,1.240e-17,6.127e-18,53.5708,385.29
RightDG189,39.5176,38.9368,1.647e-17,1.273e-17,6.057e-18,61.3639,385.42
RightDG190,39.2255,38.6187,1.360e-17,1.076e-17,4.792e-18,52.0609,385.42
RightDG250,-12.1046,-32.3555,5.427e-18,4.714e-18,2.256e-18,46.8562,559.68
RightDG251,-14.2057,-16.6408,3.054e-17,2.264e-17,8.046e-18,82.5121,477.52
RightDG252,-14.3039,-16.5953,1.091e-17,8.511e-18,3.648e-18,39.1186,477.46
RightDG253,-14.2904,-16.6254,7.375e-18,6.006e-18,2.725e-18,94.8066,477.18
RightDG254,-14.2232,-16.8986,9.672e-18,8.403e-18,3.682e-18,34.698,477.54
RightDG255,-14.0867,-16.5194,1.041e-17,9.140e-18,4.049e-18,55.1572,477.83
RightDG256,-14.4069,-16.4661,1.087e-17,9.432e-18,4.158e-18,43.815,477.3
RightDG257,-14.2050,-16.4955,1.108e-17,8.804e-18,4.474e-18,47.4576,477.41
RightDG258,-14.1506,-16.6442,1.006e-17,9.365e-18,4.449e-18,46.0512,477.63
RightDG259,-14.1222,-16.4716,7.189e-18,6.352e-18,2.777e-18,44.9257,477.55
RightDG260,-14.2915,-16.6847,8.235e-18,7.028e-18,2.985e-18,63.345,477.35
RightDG261,-14.0780,-16.8095,1.054e-17,8.358e-18,4.106e-18,42.3583,477.27
RightDG262,-14.0128,-16.6628,1.042e-17,1.064e-17,3.971e-18,46.1323,477.18
RightDG263,-14.2458,-16.6245,1.029e-17,9.717e-18,3.908e-18,45.5579,477.47
RightDG264,-14.4450,-16.7054,7.467e-18,6.000e-18,3.011e-18,47.4025,477.46
RightDG265,-14.1816,-16.6177,6.735e-18,5.629e-18,2.746e-18,107.3779,477.36
